round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.4474,0,0,0,0,16,335544320
1,1,financial_qa,0,1963,3.296,16,0,0,0,30,629145600
1,2,legal_contract_qa,0,1964,3.4414,16,0,0,0,30,629145600
1,3,meeting_summ,0,1938,3.3631,16,0,0,0,30,629145600
1,4,multidoc_qa,0,1952,3.6162,16,0,0,0,30,629145600
1,5,narrative_qa,0,1935,3.0803,16,0,0,0,30,629145600
1,6,natural_question,0,1940,3.4384,16,0,0,0,30,629145600
1,7,paper_assistant,0,1934,2.6288,16,0,0,0,30,629145600
1,8,quality,0,1988,2.6251,16,0,0,0,30,629145600
1,9,review_summ,0,1940,2.7112,16,0,0,0,31,650117120
1,10,sci_fi,0,1961,2.9145,16,0,0,0,30,629145600
1,11,scientific_qa,0,1934,3.9152,16,0,0,0,30,629145600
1,12,topic_retrieval_longchat,0,1945,4.156,16,0,0,0,30,629145600
1,13,tpo,0,1994,3.9571,16,0,0,0,29,608174080
1,14,coursera,0,1986,4.4056,16,0,0,0,32,671088640
1,15,financial_qa,0,1969,4.2522,16,0,0,0,31,650117120
1,16,legal_contract_qa,0,1961,4.1821,16,0,0,0,30,629145600
1,17,meeting_summ,0,1939,4.378,16,0,0,0,30,629145600
1,18,multidoc_qa,0,1936,4.3455,16,0,0,0,30,629145600
1,19,narrative_qa,0,1939,4.0501,16,0,0,0,30,629145600
1,20,natural_question,0,1939,4.031,16,0,0,0,30,629145600
1,21,paper_assistant,0,1934,4.3553,16,0,0,0,30,629145600
1,22,quality,0,2032,4.2099,16,0,0,0,30,629145600
1,23,review_summ,0,1942,4.6344,16,0,0,0,31,650117120
1,24,sci_fi,0,1968,4.1603,16,0,0,0,30,629145600
1,25,scientific_qa,0,1933,4.1864,16,0,0,0,30,629145600
1,26,topic_retrieval_longchat,0,1945,4.4252,16,0,0,0,30,629145600
1,27,tpo,0,1980,4.3787,16,0,0,0,30,629145600
1,28,coursera,0,1980,4.2169,16,0,0,0,30,629145600
1,29,financial_qa,0,1974,4.3647,16,0,0,0,30,629145600
1,30,legal_contract_qa,0,1961,4.4535,16,0,0,0,30,629145600
1,31,meeting_summ,0,1933,4.0451,16,0,0,0,30,629145600
