rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r0,1,0,coursera,0,1971,0.008,4.3767,5.4878,16,0,0
r2,1,2,legal_contract_qa,0,1964,0.009,4.3757,7.1169,24,16,0
r5,1,5,narrative_qa,0,1935,7.127,1.1547,2.3031,16,16,0
r4,1,4,multidoc_qa,0,1952,5.497,1.1715,5.725,34,16,0
r6,1,6,natural_question,0,1940,9.432,1.1733,3.3404,16,16,0
r1,1,1,financial_qa,0,1963,0.008,4.3762,14.4511,66,16,0
r3,1,3,meeting_summ,0,1938,0.009,4.3752,15.7768,70,16,0
r8,1,8,quality,0,1988,12.774,1.2211,4.428,16,16,0
r10,1,10,sci_fi,0,1961,15.788,1.1854,3.3985,16,16,0
r11,1,11,scientific_qa,0,1934,17.204,1.2186,8.0422,16,16,0
r12,1,12,topic_retrieval_longchat,0,1945,19.188,5.8311,10.0724,16,16,0
r13,1,13,tpo,0,1994,25.248,3.2391,6.9948,16,16,0
r14,1,14,coursera,0,1986,29.263,2.7473,6.8605,16,16,0
r16,1,16,legal_contract_qa,0,1961,36.125,2.7443,4.5491,24,16,0
r7,1,7,paper_assistant,0,1934,11.224,1.1653,34.5444,114,16,0
r9,1,9,review_summ,0,1940,14.461,1.1721,33.016,108,16,0
r15,1,15,financial_qa,0,1969,32.244,3.099,17.3399,79,16,0
r19,1,19,narrative_qa,0,1939,47.479,1.1716,3.3524,16,16,0
r18,1,18,multidoc_qa,0,1936,45.77,1.1593,11.9808,29,16,0
r17,1,17,meeting_summ,0,1939,40.676,3.6765,17.1366,50,16,0
r20,1,20,natural_question,0,1939,49.586,1.1704,11.0501,16,16,0
r22,1,22,quality,0,2032,57.753,1.2305,4.4605,16,16,0
r24,1,24,sci_fi,0,1968,60.638,1.188,6.5728,16,16,0
r25,1,25,scientific_qa,0,1933,62.216,4.3836,9.7576,22,16,0
r26,1,26,topic_retrieval_longchat,0,1945,67.213,3.9168,7.3022,16,16,0
r27,1,27,tpo,0,1980,71.975,2.3874,6.2454,16,16,0
r28,1,28,coursera,0,1980,74.517,2.8461,6.1884,16,16,0
r30,1,30,legal_contract_qa,0,1961,80.707,3.3838,4.5582,16,16,0
r29,1,29,financial_qa,0,1974,78.222,2.3277,13.6773,48,16,0
r23,1,23,review_summ,0,1942,57.815,2.2799,35.2623,106,16,0
r21,1,21,paper_assistant,0,1934,50.833,6.7691,43.4881,114,16,0
r32,1,32,multidoc_qa,0,1938,91.901,1.176,4.3554,16,16,0
r33,1,33,narrative_qa,0,1942,93.079,1.1669,5.3698,16,16,0
r34,1,34,natural_question,0,1940,94.323,1.1704,11.5148,16,16,0
r31,1,31,meeting_summ,0,1933,85.267,4.5908,22.3864,54,16,0
r36,1,36,quality,0,2001,98.451,7.3128,10.929,16,16,0
r38,1,38,sci_fi,0,1954,107.656,1.1865,8.1034,16,16,0
r40,1,40,topic_retrieval_longchat,0,1945,115.761,1.5238,2.6731,16,16,0
r39,1,39,scientific_qa,0,1931,109.382,5.9202,14.4734,35,16,0
r41,1,41,tpo,0,1980,118.436,4.7273,6.9177,16,16,0
r42,1,42,coursera,0,1964,123.857,1.1872,4.67,16,16,0
r43,1,43,financial_qa,0,1970,125.356,2.4691,8.4136,38,16,0
r37,1,37,review_summ,0,1943,105.839,1.5849,29.8154,105,16,0
r35,1,35,paper_assistant,0,1934,96.258,2.1908,40.7128,114,16,0
r46,1,46,multidoc_qa,0,1935,135.657,1.1609,3.3131,16,16,0
r47,1,47,narrative_qa,0,1932,136.973,1.1508,8.9703,16,16,0
r44,1,44,legal_contract_qa,0,1964,128.529,3.1943,18.7281,63,16,0
r48,1,48,natural_question,0,1941,138.971,6.8212,10.0735,16,16,0
r50,1,50,quality,0,2032,147.259,1.2418,5.5242,16,16,0
r52,1,52,sci_fi,0,1956,152.785,3.3995,4.557,16,16,0
r45,1,45,meeting_summ,0,1942,133.771,1.174,27.691,71,16,0
r53,1,53,scientific_qa,0,1935,157.344,4.1182,6.288,16,16,0
r54,1,54,topic_retrieval_longchat,0,1945,161.465,1.1683,4.772,16,16,0
r55,1,55,tpo,0,2009,163.634,2.6025,8.6815,16,16,0
r56,1,56,coursera,0,2011,166.239,5.0596,7.2807,16,16,0
r58,1,58,legal_contract_qa,0,1961,173.52,3.0479,4.538,20,16,0
r49,1,49,paper_assistant,0,1934,145.945,1.1594,37.4388,114,16,0
r51,1,51,review_summ,0,1942,149.046,3.2705,35.7312,106,16,0
r61,1,61,narrative_qa,0,1937,184.779,1.1732,2.3356,16,16,0
r60,1,60,multidoc_qa,0,1935,183.386,1.1593,10.0064,30,16,0
