rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r0,1,0,coursera,0,1971,0.95,2.2026,4.113,16,0,3
r2,1,2,legal_contract_qa,0,1964,3.153,1.1388,7.8168,24,16,5
r5,1,5,narrative_qa,0,1935,7.766,3.2039,7.002,16,16,5
r6,1,6,natural_question,0,1940,10.972,2.4903,3.9495,16,16,5
r4,1,4,multidoc_qa,0,1952,7.765,3.2045,8.1427,34,16,5
r1,1,1,financial_qa,0,1963,2.054,1.1209,14.2531,66,16,5
r3,1,3,meeting_summ,0,1938,5.385,3.4599,11.7171,70,16,5
r7,1,7,paper_assistant,0,1934,21.605,1.0758,4.4895,114,16,1
r8,1,8,quality,0,1988,35.431,1.1492,1.6011,16,16,1
r9,1,9,review_summ,0,1940,39.206,1.1072,4.3427,108,16,1
r10,1,10,sci_fi,0,1961,45.894,1.1402,1.5877,16,16,1
r11,1,11,scientific_qa,0,1934,50.989,1.088,2.7981,16,16,2
r12,1,12,topic_retrieval_longchat,0,1945,52.079,1.117,1.7679,16,16,2
r13,1,13,tpo,0,1994,56.516,1.1636,1.6163,16,16,1
r14,1,14,coursera,0,1986,60.596,1.16,4.1561,16,16,3
r16,1,16,legal_contract_qa,0,1961,62.91,1.1652,2.399,24,16,3
r15,1,15,financial_qa,0,1969,61.758,1.1501,7.2944,79,16,2
r17,1,17,meeting_summ,0,1939,66.316,1.8906,3.6673,50,16,2
r19,1,19,narrative_qa,0,1939,75.144,1.1187,4.2748,16,16,4
r20,1,20,natural_question,0,1939,76.265,2.1693,3.2761,16,16,4
r18,1,18,multidoc_qa,0,1936,74.055,1.0873,5.8982,29,16,4
r22,1,22,quality,0,2032,81.979,2.698,4.6787,16,16,3
r21,1,21,paper_assistant,0,1934,76.266,2.1677,10.627,114,16,3
r23,1,23,review_summ,0,1942,83.555,2.2247,5.9505,106,16,3
r24,1,24,sci_fi,0,1968,94.733,1.1251,2.8149,16,16,2
r25,1,25,scientific_qa,0,1933,95.86,1.0922,1.9284,22,16,2
r26,1,26,topic_retrieval_longchat,0,1945,104.02,1.1052,1.55,16,16,1
r27,1,27,tpo,0,1980,108.433,1.1332,2.8873,16,16,2
r28,1,28,coursera,0,1980,109.568,1.1498,1.8127,16,16,2
r30,1,30,legal_contract_qa,0,1961,117.962,2.197,2.8861,16,16,2
r29,1,29,financial_qa,0,1974,117.96,2.1988,3.8602,48,16,2
r31,1,31,meeting_summ,0,1933,128.243,1.083,2.6663,54,16,1
r32,1,32,multidoc_qa,0,1938,133.665,1.108,4.0501,16,16,3
r33,1,33,narrative_qa,0,1942,134.775,1.1193,3.0311,16,16,3
r34,1,34,natural_question,0,1940,135.896,1.1503,1.9699,16,16,3
r36,1,36,quality,0,2001,142.977,3.2787,10.5483,16,16,8
r38,1,38,sci_fi,0,1954,146.258,4.3663,7.516,16,16,8
r40,1,40,topic_retrieval_longchat,0,1945,146.261,4.3631,7.5128,16,16,8
r41,1,41,tpo,0,1980,146.263,4.3615,7.5112,16,16,8
r42,1,42,coursera,0,1964,150.626,1.3077,3.2993,16,16,8
r39,1,39,scientific_qa,0,1931,146.26,4.3647,8.707,35,16,8
r46,1,46,multidoc_qa,0,1935,166.256,4.3028,7.1445,16,16,7
r47,1,47,narrative_qa,0,1932,170.657,1.2541,7.3578,16,16,7
r48,1,48,natural_question,0,1941,173.506,4.5096,10.9024,16,16,8
r37,1,37,review_summ,0,1943,142.979,3.2765,44.7196,105,16,8
r43,1,43,financial_qa,0,1970,156.318,11.035,31.3815,38,16,8
r50,1,50,quality,0,2032,179.168,3.4806,8.531,16,16,8
