#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260917    11:05:17       0      6     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      5 
 20260917    11:05:18       0      6     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:19       0      6     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:20       0      7     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:21       0      6     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:22       0      6     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:23       0      6     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:24       0      6     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:26       0      6     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:27       0      6     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:28       0      6     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:29       0      9     34      -      0      0      0      0      0      0    405    300      0      0     18      5      0      -      -      0      0      0 
 20260917    11:05:30       0     38     36      -      0      0      0      0      0      0   6500   1620      0      0    162      7      0      -      -      0      0      0 
 20260917    11:05:31       0     42     36      -      5      0      0      0      0      0   6500   1635      0      0    266      7      0      -      -      0      0      0 
 20260917    11:05:32       0     39     37      -     37      1      0      0      0      0   6500   1635      0      0   4396      7      0      -      -      0      0      0 
 20260917    11:05:33       0     51     37      -     22      1      0      0      0      0   6500   1950      0      0   4402      7      0      -      -      0      0   7127 
 20260917    11:05:34       0     53     38      -     26      1      0      0      0      0   6500   1950      0      0   4410      7      0      -      -      0     81  13138 
 20260917    11:05:35       0     52     38      -     50      2      0      0      0      0   6500   1950      0      0   4418      7      0      -      -      0      0      3 
 20260917    11:05:36       0     52     39      -     30      1      0      0      0      0   6500   1950      0      0   4426      7      0      -      -      0      0      0 
 20260917    11:05:37       0     53     39      -     55      2      0      0      0      0   6500   1950      0      0   4434      7      0      -      -      0      0   7216 
 20260917    11:05:38       0     52     39      -     30      1      0      0      0      0   6500   1950      0      0   4444      7      0      -      -      0     35  14324 
 20260917    11:05:39       0     53     39      -     23      1      0      0      0      0   6500   1950      0      0   4450      7      0      -      -      0      0   7292 
 20260917    11:05:40       0     52     39      -     50      2      0      0      0      0   6500   1950      0      0   4458      7      0      -      -      0      0      0 
 20260917    11:05:41       0     53     39      -     37      2      0      0      0      0   6500   1950      0      0   4466      7      0      -      -      0    106  14313 
 20260917    11:05:42       0     44     39      -     45      2      0      0      0      0   6500   1875      0      0   4474      7      0      -      -      0      0      0 
 20260917    11:05:44       0     52     40      -     27      1      0      0      0      0   6500   1950      0      0   4482      7      0      -      -      0      0  12566 
 20260917    11:05:45       0     53     40      -     21      1      0      0      0      0   6500   1950      0      0   4490      7      0      -      -      0      0   5531 
 20260917    11:05:46       0     52     40      -     24      1      0      0      0      0   6500   1950      0      0   4498      7      0      -      -      0     46  14304 
 20260917    11:05:47       0     54     40      -     35      1      0      0      0      0   6500   1950      0      0   4506      7      0      -      -      0      0   4283 
 20260917    11:05:48       0     52     40      -     51      2      0      0      0      0   6500   1950      0      0   4514      7      0      -      -      0      0   7227 
 20260917    11:05:49       0     52     40      -     35      1      0      0      0      0   6500   1950      0      0   4522      7      0      -      -      0      0      0 
 20260917    11:05:50       0     53     40      -     38      2      0      0      0      0   6500   1950      0      0   4530      7      0      -      -      0     37   6212 
 20260917    11:05:51       0     54     40      -     55      2      0      0      0      0   6500   1950      0      0   4536      7      0      -      -      0      0      0 
 20260917    11:05:52       0     53     41      -     34      1      0      0      0      0   6500   1950      0      0   4544      7      0      -      -      0      0  14300 
 20260917    11:05:53       0     53     41      -     55      2      0      0      0      0   6500   1950      0      0   4552      7      0      -      -      0      0   4940 
 20260917    11:05:54       0     53     41      -     33      1      0      0      0      0   6500   1950      0      0   4560      7      0      -      -      0      0      0 
 20260917    11:05:55       0     54     41      -     12      0      0      0      0      0   6500   1950      0      0   4568      7      0      -      -      0      3   3847 
 20260917    11:05:56       0     53     41      -      0      0      0      0      0      0   6500   1950      0      0   6948      7      0      -      -      0      0      0 
 20260917    11:05:57       0     39     41      -      0      0      0      0      0      0   6500   1620      0      0   6948      7      0      -      -      0      0      0 
 20260917    11:05:58       0     39     41      -      0      0      0      0      0      0   6500   1620      0      0   6948      7      0      -      -      0      0      0 
 20260917    11:05:59       0     39     41      -      0      0      0      0      0      0   6500   1620      0      0   6948      7      0      -      -      0      0      0 
 20260917    11:06:00       0     53     41      -      0      0      0      0      0      0   6500   1950      0      0   6948      7      0      -      -      0      0      0 
 20260917    11:06:01       0     52     41      -      0      0      0      0      0      0   6500   1950      0      0   6948      7      0      -      -      0      0      0 
 20260917    11:06:03       0     39     41      -      0      0      0      0      0      0   6500   1620      0      0   6948      7      0      -      -      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
