round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.1086,0,0,0,0,0,0
1,1,financial_qa,0,1963,1.1216,16,0,0,0,0,0
1,2,legal_contract_qa,0,1964,1.1289,16,0,0,0,0,0
1,3,meeting_summ,0,1938,1.082,16,0,0,0,0,0
1,4,multidoc_qa,0,1952,1.0824,16,0,0,0,0,0
1,5,narrative_qa,0,1935,1.0526,16,0,0,0,0,0
1,6,natural_question,0,1940,1.1133,16,0,0,0,0,0
1,7,paper_assistant,0,1934,1.0554,16,0,0,0,0,0
1,8,quality,0,1988,1.1255,16,0,0,0,0,0
1,9,review_summ,0,1940,1.0801,16,0,0,0,0,0
1,10,sci_fi,0,1961,1.0957,16,0,0,0,0,0
1,11,scientific_qa,0,1934,1.0542,16,0,0,0,0,0
1,12,topic_retrieval_longchat,0,1945,1.1042,16,0,0,0,0,0
1,13,tpo,0,1994,1.1528,16,0,0,0,0,0
1,14,coursera,0,1986,1.1607,16,0,0,0,0,0
1,15,financial_qa,0,1969,1.1331,16,0,0,0,0,0
1,16,legal_contract_qa,0,1961,1.1151,16,0,0,0,0,0
1,17,meeting_summ,0,1939,1.113,16,0,0,0,0,0
1,18,multidoc_qa,0,1936,1.0868,16,0,0,0,0,0
1,19,narrative_qa,0,1939,1.1082,16,0,0,0,0,0
1,20,natural_question,0,1939,1.1,16,0,0,0,0,0
1,21,paper_assistant,0,1934,1.0774,16,0,0,0,0,0
1,22,quality,0,2032,1.1844,16,0,0,0,0,0
1,23,review_summ,0,1942,1.1154,16,0,0,0,0,0
1,24,sci_fi,0,1968,1.1295,16,0,0,0,0,0
1,25,scientific_qa,0,1933,1.0938,16,0,0,0,0,0
1,26,topic_retrieval_longchat,0,1945,1.1065,16,0,0,0,0,0
1,27,tpo,0,1980,1.1474,16,0,0,0,0,0
1,28,coursera,0,1980,1.1481,16,0,0,0,0,0
1,29,financial_qa,0,1974,1.1323,16,0,0,0,0,0
1,30,legal_contract_qa,0,1961,1.132,16,0,0,0,0,0
1,31,meeting_summ,0,1933,1.0719,16,0,0,0,0,0
1,32,multidoc_qa,0,1938,1.119,16,0,0,0,0,0
1,33,narrative_qa,0,1942,1.1196,16,0,0,0,0,0
1,34,natural_question,0,1940,1.1106,16,0,0,0,0,0
1,35,paper_assistant,0,1934,1.0795,16,0,0,0,0,0
