round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.4356,0,0,0,0,16,335544320
1,1,financial_qa,0,1963,1.385,16,0,0,0,30,629145600
1,2,legal_contract_qa,0,1964,3.6539,16,0,0,0,30,629145600
1,3,meeting_summ,0,1938,2.6185,16,0,0,0,30,629145600
1,4,multidoc_qa,0,1952,2.9856,16,0,0,0,30,629145600
1,5,narrative_qa,0,1935,2.0356,16,0,0,0,30,629145600
1,6,natural_question,0,1940,2.0951,16,0,0,0,30,629145600
1,7,paper_assistant,0,1934,1.9753,16,0,0,0,30,629145600
2,1,financial_qa,1,1966,1.1822,1936,0,0,0,14,293601280
2,3,meeting_summ,1,1937,0.0621,1920,0,0,0,0,0
2,6,natural_question,1,1936,0.119,1920,0,0,0,0,0
2,0,coursera,1,1974,0.0993,1920,0,0,0,0,0
2,2,legal_contract_qa,1,1976,0.0772,1936,0,0,0,0,0
2,5,narrative_qa,1,1937,0.0639,1920,0,0,0,0,0
2,7,paper_assistant,1,2032,0.1417,1920,0,0,0,1,20971520
2,4,multidoc_qa,1,1953,0.0727,1920,0,0,0,0,0
