t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,4,1893,312391585792
2.0,0,4,1893,312391585792
3.0,0,4,1893,312391585792
4.0,0,4,1893,312391585792
5.0,0,4,195299173,312196087808
6.0,0,4,780699493,311620141056
7.0,0,4,2516584293,309873528832
8.0,0,4,3145729893,309244018688
9.0,0,4,3261728613,309119152128
10.1,0,4,3580888933,308799160320
11.1,0,4,3774875493,308614512640
12.1,0,4,3969025893,308414103552
13.1,0,4,4404021093,307984998400
14.1,0,4,4602595173,307777712128
15.1,0,4,5062985573,307331612672
16.2,0,4,5650188133,306730901504
17.2,0,4,5803706213,306583261184
18.2,0,4,6045042533,306342875136
19.2,0,4,6274254693,306113986560
20.2,0,4,6510675813,305876062208
21.2,0,4,6748899173,305638801408
22.3,0,4,6982698853,305404661760
23.3,0,4,7216826213,305169686528
24.3,0,4,7445546853,304941907968
25.3,0,4,7662307173,304725467136
26.3,0,4,7894140773,304492625920
27.4,0,4,8119093093,304273870848
28.4,0,4,8345356133,304041037824
29.5,0,4,8574404453,303812956160
30.5,0,4,8784119653,303602569216
31.5,0,4,9009563493,303377108992
32.5,0,4,9234679653,303151161344
33.6,0,4,9455372133,302933225472
34.6,0,4,9670657893,302716461056
35.6,0,4,9884960613,302501646336
36.6,0,4,10098280293,302287974400
37.7,0,4,10311599973,302075633664
38.7,0,4,10523936613,301861638144
39.8,0,4,10735290213,301652385792
40.8,0,4,10758391653,301626990592
41.8,0,4,10940581733,301443305472
42.9,0,4,11162093413,301218033664
43.9,0,4,11386226533,300993941504
45.0,0,4,11615766373,300762542080
46.0,0,4,11821877093,300555612160
47.0,0,4,12031264613,300346228736
48.0,0,4,12241143655,300136988672
49.1,0,4,12455118693,299923685376
50.1,0,4,12681545573,299696259072
51.1,0,4,12895192933,299481026560
52.1,0,4,13141444453,299235364864
53.2,0,4,13274974053,299108990976
54.2,0,4,13385238373,298992160768
55.2,0,4,13603473258,298775126016
56.3,0,4,13828589413,298555166720
57.3,0,4,14038304613,298338402304
58.4,0,4,14247855973,298132025344
59.4,0,4,14453966693,297924218880
60.4,0,4,14668924773,297716109312
61.5,0,4,14878476133,297507418112
62.5,0,4,15094089573,297300414464
63.6,0,4,15304623973,297071869952
64.7,0,4,15532689253,296844656640
65.7,0,4,15763867493,296611938304
66.7,0,4,15975221093,296399765504
67.7,0,4,16211969893,296170082304
68.8,0,4,16442328934,295938482176
69.9,0,4,16668264293,295716352000
70.9,0,4,16877651813,295506128896
72.0,0,4,17101293413,295283281920
73.0,0,4,17324279653,295060123648
74.0,0,4,17548248933,294841573376
75.1,0,4,17756325733,294627241984
76.2,0,4,17974396773,294408822784
77.2,0,4,18171660133,294209912832
78.2,0,4,18371544933,294010990592
79.3,0,4,18561107813,293820760064
80.3,0,4,18743625573,293637238784
81.3,0,4,18935973733,293447172096
82.4,0,4,19134056293,293248364544
83.4,0,4,19326404453,293056061440
84.5,0,4,19519407973,292865941504
85.5,0,4,19587401573,292793032704
86.5,0,4,19723880293,292658667520
87.6,0,4,19925731173,292460572672
88.7,0,4,20136920933,292245139456
89.8,0,4,20335331173,292047855616
90.8,0,4,20518012773,291865010176
91.9,0,4,20716750693,291664936960
92.9,0,4,20932364133,291448942592
94.0,0,4,21147813733,291225104384
95.0,0,4,21341636453,291031756800
96.1,0,4,21535623013,290841214976
97.1,0,4,21753202533,290622210048
98.1,0,4,21951448933,290423205888
99.2,0,4,22154446693,290220969984
100.2,0,4,22344009573,290029658112
101.2,0,4,22543239013,289831604224
102.3,0,4,22734276454,289640448000
103.3,0,4,22930065253,289448701952
104.4,0,4,23111763813,289262276608
105.4,0,4,23291168614,289083801600
106.5,0,4,23469098853,288904466432
107.5,0,4,23667509093,288707215360
108.6,0,4,23865755494,288510218240
109.6,0,4,24077272934,288297275392
110.6,0,4,24263559013,288110247936
111.7,0,4,24458692453,287914151936
112.7,0,4,24645961573,287734628352
113.8,0,4,24849287013,287531237376
114.8,0,4,25066702693,287321374720
115.9,0,4,25272649573,287108997120
117.0,0,4,25500551013,286873935872
118.0,0,4,25691588453,286682087424
119.0,0,4,25875089253,286507741184
120.1,0,4,25899829093,286477266944
121.1,0,4,26054330213,286326185984
122.2,0,4,26256017253,286124548096
123.3,0,4,26436241253,285945729024
124.3,0,4,26633340773,285744697344
125.4,0,4,26834044773,285554470912
126.6,0,4,27049166693,285329170432
127.6,0,4,27250362214,285129740288
128.7,0,4,27437139814,284933005312
129.8,0,4,27648329573,284721868800
130.8,0,4,27838220133,284540493824
131.9,0,4,28049737573,284336492544
133.0,0,4,28246181733,284132691968
134.1,0,4,28437546854,283942100992
135.1,0,4,28643657573,283740594176
136.2,0,4,28841740133,283545137152
137.4,0,4,29050799973,283328524288
138.4,0,4,29249046373,283130437632
139.5,0,4,29449586533,282929356800
140.5,0,4,29664380773,282709639168
141.6,0,4,29849192293,282523934720
142.6,0,4,30055794533,282316095488
143.7,0,4,30284187493,282095669248
144.7,0,4,30353327973,282019360768
145.8,0,4,30569269093,281798766592
146.8,0,4,30760634213,281613942784
147.9,0,4,30970185573,281402834944
148.9,0,4,31163189093,281209716736
150.0,0,4,31361271653,281014804480
151.0,0,4,31607523173,280773316608
152.1,0,4,31847548773,280540913664
153.3,0,4,32052840293,280323035136
154.3,0,4,32265013093,280112693248
155.4,0,4,32474400613,279904239616
156.4,0,4,32693454693,279690424320
157.5,0,4,32912344933,279464546304
158.6,0,4,33139918693,279241154560
159.7,0,4,33403045733,278974627840
160.7,0,4,33470547813,278902538240
161.8,0,4,33612760933,278760148992
162.8,0,4,33841317733,278536392704
163.9,0,4,34066433893,278310182912
164.9,0,4,34311538533,278066438144
166.0,0,4,34562213733,277813948416
167.1,0,4,34794375013,277576450048
168.1,0,4,35019655013,277349552128
169.2,0,4,35262138214,277127815168
170.3,0,4,35378956133,276993097728
171.4,0,4,35640936293,276755013632
172.5,0,4,35851962213,276523036672
173.6,0,4,36056926053,276317704192
174.7,0,4,36274833253,276091416576
175.7,0,4,36491265895,275881299968
176.8,0,4,36698687333,275669188608
177.9,0,4,36909713253,275458674688
178.9,0,4,37145806693,275225116672
180.0,0,4,37287364453,275083702272
181.0,0,4,37394024293,274980143104
182.1,0,4,37627660133,274743128064
183.2,0,4,37886527333,274489937920
184.4,0,4,38178981733,274199760896
185.4,0,4,38467995494,273935474688
186.6,0,4,38710642533,273662255104
187.7,0,4,38967215973,273402232832
188.8,0,4,39174801253,273195286528
189.8,0,4,39251314533,273134346240
191.0,0,4,39502481254,272873185280
192.1,0,4,39730546533,272641986560
193.1,0,4,39944193893,272430710784
194.3,0,4,40200439653,272196005888
195.5,0,4,40433092453,271936692224
196.9,0,4,40454063973,271915380736
198.1,0,4,40454063973,271915380736
199.6,0,4,40475035493,271915380736
200.8,0,4,40496007013,271873421312
202.5,0,4,40516978533,271852445696
203.5,0,4,40537950053,271831470080
205.1,0,4,40537950053,271831470080
206.4,0,4,40537950053,271831470080
207.9,0,4,40558921573,271810490368
209.0,0,4,40558921573,271810490368
210.1,0,4,40558921573,271810490368
211.3,0,4,40579893093,271789510656
212.3,0,4,40594147173,271789510656
213.7,0,4,40621836133,271747551232
215.1,0,4,40642807653,271726571520
216.4,0,4,40642807653,271726571520
217.8,0,4,40642807653,271726571520
219.2,0,4,40642807653,271726571520
220.3,0,4,40642807653,271726571520
221.9,0,4,40642807653,271726571520
223.4,0,4,40642807653,271726571520
224.9,0,4,40642807653,271726571520
226.4,0,4,40642807653,271726571520
227.5,0,4,40642807653,271726571520
229.0,0,4,40663779173,271705595904
230.6,0,4,40684750693,271684612096
231.7,0,4,40684750693,271684612096
233.1,0,4,40705722213,271663632384
234.6,0,4,40705722213,271663632384
235.8,0,4,40726693733,271642648576
237.2,0,4,40726693733,271642648576
238.3,0,4,40726693733,271642648576
239.5,0,4,40747665253,271621668864
240.9,0,4,40747665253,271621668864
242.5,0,4,40747665253,271621668864
243.6,0,4,40747665253,271621668864
244.7,0,3,40747665253,271621668864
246.0,0,1,40768636773,271600689152
