round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.1094,0,0,0,0,0,0
1,1,financial_qa,0,1963,1.1403,16,0,0,0,0,0
1,2,legal_contract_qa,0,1964,1.1071,16,0,0,0,0,0
1,3,meeting_summ,0,1938,1.089,16,0,0,0,0,0
1,4,multidoc_qa,0,1952,1.4418,16,0,0,0,0,0
1,5,narrative_qa,0,1935,1.0839,16,0,0,0,0,0
1,6,natural_question,0,1940,1.1077,16,0,0,0,0,0
1,7,paper_assistant,0,1934,1.6075,16,0,0,0,0,0
1,8,quality,0,1988,1.1521,16,0,0,0,0,0
1,9,review_summ,0,1940,1.1374,16,0,0,0,0,0
1,10,sci_fi,0,1961,1.1232,16,0,0,0,0,0
1,11,scientific_qa,0,1934,3.4312,16,0,0,0,0,0
1,12,topic_retrieval_longchat,0,1945,1.1009,16,0,0,0,0,0
1,13,tpo,0,1994,1.1876,16,0,0,0,0,0
1,14,coursera,0,1986,1.1457,16,0,0,0,0,0
1,15,financial_qa,0,1969,1.1171,16,0,0,0,0,0
1,16,legal_contract_qa,0,1961,1.1031,16,0,0,0,0,0
1,17,meeting_summ,0,1939,1.0953,16,0,0,0,0,0
1,18,multidoc_qa,0,1936,4.1346,16,0,0,0,0,0
1,19,narrative_qa,0,1939,1.1391,16,0,0,0,0,0
1,20,natural_question,0,1939,1.1394,16,0,0,0,0,0
1,21,paper_assistant,0,1934,1.0768,16,0,0,0,0,0
1,22,quality,0,2032,1.1798,16,0,0,0,0,0
1,23,review_summ,0,1942,1.108,16,0,0,0,0,0
1,24,sci_fi,0,1968,1.1371,16,0,0,0,0,0
1,25,scientific_qa,0,1933,3.8128,16,0,0,0,0,0
1,26,topic_retrieval_longchat,0,1945,1.0986,32,16,0,0,0,0
1,27,tpo,0,1980,1.144,16,0,0,0,0,0
1,28,coursera,0,1980,1.144,16,0,0,0,0,0
1,29,financial_qa,0,1974,1.1371,16,0,0,0,0,0
1,30,legal_contract_qa,0,1961,1.1381,16,0,0,0,0,0
1,31,meeting_summ,0,1933,4.3457,16,0,0,0,0,0
1,32,multidoc_qa,0,1938,1.0958,16,0,0,0,0,0
1,33,narrative_qa,0,1942,1.1023,16,0,0,0,0,0
1,34,natural_question,0,1940,1.1133,16,0,0,0,0,0
1,35,paper_assistant,0,1934,1.0771,16,0,0,0,0,0
1,36,quality,0,2001,2.1995,16,0,0,0,0,0
1,37,review_summ,0,1943,1.1037,16,0,0,0,0,0
1,38,sci_fi,0,1954,1.1214,16,0,0,0,0,0
1,39,scientific_qa,0,1931,1.6094,16,0,0,0,0,0
1,40,topic_retrieval_longchat,0,1945,1.7646,32,16,1,5242880,0,0
1,41,tpo,0,1980,2.71,16,0,0,0,0,0
1,42,coursera,0,1964,1.7296,16,0,0,0,0,0
1,43,financial_qa,0,1970,1.137,16,0,0,0,0,0
1,44,legal_contract_qa,0,1964,1.1101,16,0,0,0,0,0
1,45,meeting_summ,0,1942,1.0958,16,0,0,0,0,0
1,46,multidoc_qa,0,1935,1.1314,16,0,0,0,0,0
1,47,narrative_qa,0,1932,1.0706,16,0,0,0,0,0
1,48,natural_question,0,1941,1.1161,16,0,0,0,0,0
1,49,paper_assistant,0,1934,1.0764,16,0,0,0,0,0
1,50,quality,0,2032,1.181,16,0,0,0,0,0
1,51,review_summ,0,1942,4.5621,16,0,0,0,0,0
1,52,sci_fi,0,1956,1.1476,16,0,0,0,0,0
1,53,scientific_qa,0,1935,1.0838,16,0,0,0,0,0
1,54,topic_retrieval_longchat,0,1945,2.0804,32,16,1,5242880,0,0
1,55,tpo,0,2009,2.548,16,0,0,0,0,0
1,56,coursera,0,2011,1.1628,16,0,0,0,0,0
1,57,financial_qa,0,1971,1.1248,16,0,0,0,0,0
1,58,legal_contract_qa,0,1961,1.1296,16,0,0,0,0,0
1,59,meeting_summ,0,1942,1.1049,16,0,0,0,0,0
1,60,multidoc_qa,0,1935,8.3877,16,0,0,0,0,0
1,61,narrative_qa,0,1937,1.5944,16,0,0,0,0,0
1,62,natural_question,0,1934,1.07,16,0,0,0,0,0
1,63,paper_assistant,0,1934,1.0683,16,0,0,0,0,0
2,14,coursera,1,1984,4.2897,1920,1904,119,623902720,0,0
2,8,quality,1,1952,3.5699,1920,1904,119,623902720,0,0
2,3,meeting_summ,1,1937,4.3263,1920,1904,119,623902720,0,0
2,48,natural_question,1,1941,0.1298,1920,1904,0,0,0,0
2,18,multidoc_qa,1,1952,5.3044,1920,1904,119,623902720,0,0
