round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.1087,0,0,0,0,0,0
1,1,financial_qa,0,1963,1.1178,16,0,0,0,0,0
1,2,legal_contract_qa,0,1964,1.1199,16,0,0,0,0,0
1,3,meeting_summ,0,1938,1.114,16,0,0,0,0,0
1,4,multidoc_qa,0,1952,1.1136,16,0,0,0,0,0
1,5,narrative_qa,0,1935,1.0853,16,0,0,0,0,0
1,6,natural_question,0,1940,1.1063,16,0,0,0,0,0
1,7,paper_assistant,0,1934,1.0843,16,0,0,0,0,0
1,8,quality,0,1988,1.1242,16,0,0,0,0,0
1,9,review_summ,0,1940,1.1144,16,0,0,0,0,0
1,10,sci_fi,0,1961,1.0965,16,0,0,0,0,0
1,11,scientific_qa,0,1934,1.0819,16,0,0,0,0,0
1,12,topic_retrieval_longchat,0,1945,1.1036,16,0,0,0,0,0
1,13,tpo,0,1994,1.1495,16,0,0,0,0,0
1,14,coursera,0,1986,1.1584,16,0,0,0,0,0
1,15,financial_qa,0,1969,1.1459,16,0,0,0,0,0
1,16,legal_contract_qa,0,1961,1.1199,16,0,0,0,0,0
1,17,meeting_summ,0,1939,1.1047,16,0,0,0,0,0
1,18,multidoc_qa,0,1936,1.0758,16,0,0,0,0,0
1,19,narrative_qa,0,1939,1.1127,16,0,0,0,0,0
1,20,natural_question,0,1939,1.0996,16,0,0,0,0,0
1,21,paper_assistant,0,1934,1.0894,16,0,0,0,0,0
1,22,quality,0,2032,1.1814,16,0,0,0,0,0
1,23,review_summ,0,1942,1.1119,16,0,0,0,0,0
1,24,sci_fi,0,1968,1.1259,16,0,0,0,0,0
1,25,scientific_qa,0,1933,1.0873,16,0,0,0,0,0
1,26,topic_retrieval_longchat,0,1945,1.0989,16,0,0,0,0,0
1,27,tpo,0,1980,1.1421,16,0,0,0,0,0
1,28,coursera,0,1980,1.1395,16,0,0,0,0,0
1,29,financial_qa,0,1974,1.1285,16,0,0,0,0,0
1,30,legal_contract_qa,0,1961,1.119,16,0,0,0,0,0
1,31,meeting_summ,0,1933,1.0899,16,0,0,0,0,0
