t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,317661446144
2.0,0,1,1893,317661446144
3.0,0,3,1893,317661442048
4.0,0,3,1893,317661442048
5.0,0,3,235931493,317425139712
6.4,0,3,435160933,317057568768
7.4,0,4,1651509093,315876122624
8.4,0,4,2542798693,315114758144
9.5,0,5,2610956133,314878484480
10.5,0,5,3801089893,313854664704
11.6,0,5,4430235493,313224630272
12.6,0,3,4430235493,313224630272
13.7,0,1,4430235493,313224630272
14.7,0,0,4430235493,313224630272
15.8,0,0,4430235493,313224630272
16.8,0,0,4430235493,313224630272
17.8,0,0,4430235493,313224630272
18.9,0,0,4430235493,313224630272
19.9,0,0,4430235493,313224630272
20.9,0,0,4430235493,313224630272
22.0,0,1,4430235493,313224630272
23.0,0,1,4487907173,313014611968
24.1,0,1,4681893733,312804601856
25.2,0,1,5054138213,312599818240
26.4,0,0,5054138213,312599818240
27.4,0,0,5054138213,312599818240
28.4,0,0,5054138213,312599818240
29.5,0,0,5054138213,312599818240
30.5,0,0,5054138213,312599818240
31.5,0,0,5054138213,312599818240
32.6,0,0,5054138213,312599818240
33.6,0,0,5054138213,312599818240
34.6,0,0,5054138213,312599818240
35.7,0,1,5054138213,312599818240
36.7,0,1,5054138213,312599818240
37.8,0,1,5290067813,312195559424
38.9,0,1,5782898533,311870062592
40.1,0,1,6328158053,311324057600
41.3,0,1,6328158053,311324057600
42.5,0,0,6328158053,311324057600
43.5,0,0,6328158053,311324057600
44.6,0,1,6328158053,311324057600
45.6,0,0,6396315493,311093063680
46.6,0,0,6600787813,310893580288
47.7,0,0,6962546533,310688825344
48.7,0,0,6962546533,310688825344
49.8,0,0,6962546533,310688825344
50.8,0,0,6962546533,310688825344
51.9,0,1,6962546533,310688825344
52.9,0,2,6962546533,310688825344
53.9,0,0,7035946853,310447316992
55.0,0,0,7324305253,310158577664
56.0,0,0,8215594853,309434126336
57.1,0,1,8215594853,309434126336
58.1,0,1,8273266533,309208391680
59.2,0,0,8509196133,308977373184
60.2,0,0,8860469093,308788379648
61.3,0,1,8860469093,308788379648
62.3,0,2,8860469093,308788379648
63.4,0,3,9159313253,308546883584
64.9,0,2,10779363173,306867027968
66.1,0,1,10779363173,306867027968
67.4,0,2,10779363173,306867027968
68.4,0,1,11230250853,306499575808
70.0,0,0,11408508773,306237108224
71.0,0,0,11408508773,306237108224
72.1,0,0,11408508773,306237108224
73.1,0,0,11408508773,306237108224
74.2,0,1,11408508773,306237108224
75.2,0,2,11408508773,306237108224
76.3,0,2,11429480293,306237104128
77.5,0,4,12666799973,304977264640
78.5,0,4,12666799973,304977264640
79.7,0,2,12928943973,304730537984
80.9,0,1,13474203493,304305328128
82.3,0,2,13919848293,303722692608
83.3,0,3,13919848293,303722692608
84.4,0,3,13940819813,303570432000
85.5,0,1,14496565093,302993059840
86.7,0,1,14774437733,302756843520
87.9,0,1,15151925093,302489149440
89.7,0,0,15209596773,302431436800
90.7,0,0,15209596773,302431436800
91.8,0,0,15209596773,302431436800
92.9,0,0,15209596773,302431436800
93.9,0,0,15209596773,302431436800
95.0,0,1,15209596773,302431436800
96.1,0,2,15209596773,302431436800
97.1,0,2,15256782693,302226714624
98.3,0,0,15492712293,301995741184
99.3,0,0,16473130853,301166424064
100.4,0,0,16473130853,301166424064
101.5,0,0,16473130853,301166424064
102.6,0,1,16473130853,301166424064
103.6,0,0,16724789093,300751712256
104.7,0,0,16950232933,300546998272
105.8,0,0,17097033573,300541751296
106.9,0,0,17097033573,300541751296
107.9,0,1,17097033573,300541751296
109.0,0,2,17097033573,300541751296
110.1,0,2,17133733733,300541751296
111.2,0,0,17348691813,300121841664
112.3,0,0,18376296293,299261095936
113.4,0,0,18376296293,299261095936
114.5,0,1,18376296293,299261095936
115.6,0,2,18376296293,299261095936
116.6,0,2,18575525733,298925154304
117.9,0,0,18905827173,298573467648
119.0,0,0,19618858853,297985597440
120.0,0,0,19650316133,297985597440
121.1,0,0,19650316133,297985597440
122.2,0,0,19650316133,297985597440
123.3,0,0,19650316133,297985597440
124.3,0,0,19650316133,297985597440
125.4,0,0,19650316133,297985597440
126.5,0,0,19650316133,297985597440
127.6,0,1,19650316133,297985597440
128.7,0,1,19964888933,297702166528
130.2,0,0,20274218853,297361018880
131.3,0,0,20274218853,297361018880
132.4,0,1,20300433253,297361018880
133.9,0,1,20567820133,296904429568
135.0,0,1,21186479973,296731230208
136.4,0,2,21553481573,296101396480
137.9,0,0,22051555173,295545098240
139.3,0,0,22161655653,295471624192
140.4,0,0,22161655653,295471624192
141.5,0,1,22161655653,295471624192
142.6,0,1,22224570213,295245938688
143.7,0,2,22832744293,294962548736
145.7,0,4,23435675493,294196277248
146.8,0,4,23435675493,294196277248
147.9,0,4,23440918373,294196277248
149.1,0,7,23718791013,293765935104
150.2,0,7,24185407333,293571731456
154.9,0,2,25690113893,292501127168
160.3,0,3,26182944613,291294031872
161.4,0,3,26376931173,291099840512
162.5,0,3,26649560933,290816450560
163.7,0,3,26932676453,290559295488
165.7,0,3,27367835493,290197176320
167.3,0,0,27640465253,289840316416
168.4,0,0,27823966053,289640882176
169.5,0,0,28054652773,289409961984
170.6,0,0,28605155173,289210499072
173.6,0,2,28872542053,288591245312
174.7,0,2,29097985893,288402325504
176.1,0,0,29564602213,288113684480
179.0,0,2,29989275493,287499677696
180.1,0,2,30230447973,287237255168
181.3,0,1,30859593573,287037804544
184.2,0,4,31147951973,286324076544
185.3,0,4,31399610213,286108925952
186.4,0,6,32013027173,285851746304
189.8,0,3,32364300133,285090865152
190.9,0,3,32815187813,284886188032
194.8,0,2,33439090533,284025585664
196.0,0,3,33853278053,283831406592
200.5,0,2,34561066853,282907774976
201.7,0,3,34786510693,282687365120
202.8,0,3,35006711653,282456461312
204.0,0,4,35226912613,282236059648
205.1,0,4,35473327973,281999904768
206.3,0,2,35667314533,281800486912
209.3,0,3,36396074853,281349095424
211.6,0,1,37009491813,280913625088
219.4,0,2,38645270373,279596445696
232.6,0,4,40380663653,277250793472
234.5,0,4,40595621733,277025132544
237.2,0,3,40642807653,276972650496
238.5,0,2,40669022053,276946411520
240.4,0,0,40669022053,276946411520
241.6,0,0,40669022053,276946411520
242.7,0,0,40669022053,276946411520
243.8,0,0,40669022053,276946411520
245.0,0,0,40669022053,276946411520
246.1,0,0,40669022053,276946411520
247.2,0,0,40669022053,276946411520
248.4,0,0,40669022053,276946411520
249.5,0,0,40669022053,276946411520
250.6,0,0,40669022053,276946411520
251.8,0,1,40669022053,276946411520
253.6,0,0,40689993573,276925419520
254.8,0,0,40689993573,276925419520
255.9,0,0,40689993573,276925419520
257.0,0,1,40695236453,276920172544
258.9,0,1,40700479333,276920172544
261.2,0,0,40700479333,276914925568
262.3,0,0,40700479333,276914925568
263.5,0,0,40700479333,276914925568
264.6,0,0,40700479333,276914925568
265.7,0,0,40700479333,276914925568
266.9,0,1,40700479333,276914925568
268.8,0,1,40700479333,276914925568
270.2,0,0,40700479333,276914925568
271.3,0,1,40705722213,276914925568
273.3,0,4,40731936613,276888682496
274.8,0,5,40794851173,276820459520
276.2,0,3,40831551333,276783726592
277.8,0,2,40842037093,276773224448
279.5,0,0,40878737253,276736491520
280.7,0,1,40883980133,276731240448
281.9,0,1,40883980133,276731240448
283.9,0,3,40894465893,276720746496
285.6,0,1,40899708773,276715495424
287.5,0,1,40904951653,276710244352
288.7,0,2,40915437413,276699750400
290.2,0,0,40931166053,276684009472
291.3,0,0,40931166053,276684009472
292.5,0,0,40931166053,276684009472
293.6,0,0,40931166053,276684009472
294.7,0,0,40931166053,276684009472
295.9,0,0,40931166053,276684009472
297.0,0,0,40931166053,276684009472
298.1,0,0,40931166053,276684009472
299.3,0,1,40936408933,276678762496
300.5,0,0,40936408933,276678762496
301.6,0,0,40936408933,276678762496
302.8,0,0,40936408933,276678762496
303.9,0,0,40936408933,276678762496
305.0,0,0,40936408933,276678762496
306.2,0,0,40936408933,276678762496
307.3,0,1,40941651813,276678758400
309.2,0,0,40946894693,276668264448
310.3,0,0,40946894693,276668264448
311.5,0,0,40946894693,276668264448
312.6,0,0,40946894693,276668264448
313.7,0,0,40946894693,276668264448
314.9,0,1,40952137573,276668264448
316.8,0,2,40967866213,276647272448
318.2,0,0,40967866213,276647272448
319.3,0,1,40978351973,276636778496
320.6,0,2,40983594853,276631527424
322.2,0,3,40994080613,276626280448
323.6,0,0,40994080613,276621033472
324.7,0,0,40994080613,276621033472
325.8,0,1,40999323493,276621033472
327.3,0,0,40999323493,276615786496
328.4,0,0,40999323493,276615786496
329.6,0,0,40999323493,276615786496
330.7,0,0,40999323493,276615786496
331.8,0,0,40999323493,276615786496
333.0,0,0,40999323493,276615786496
334.1,0,0,40999323493,276615786496
335.2,0,0,40999323493,276615786496
336.4,0,1,41004566373,276615786496
339.1,0,2,41041266533,276573806592
340.6,0,1,41046509413,276568559616
342.5,0,0,41046509413,276568559616
343.6,0,0,41046509413,276568559616
344.7,0,0,41046509413,276568559616
346.8,0,3,41104181093,276537065472
348.1,0,0,41104181093,276510830592
349.3,0,1,41109423973,276510830592
351.2,0,3,41146124133,276489834496
352.7,0,3,41167095653,276453097472
354.1,0,3,41172338533,276447850496
355.7,0,0,41172338533,276442603520
356.8,0,1,41177581413,276442603520
359.1,0,2,41209038693,276405874688
360.6,0,2,41214281573,276405874688
362.1,0,1,41214281573,276400627712
363.9,0,2,41214281573,276400627712
365.7,0,1,41219524453,276395380736
367.6,0,2,41240495973,276395380736
