round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.1074,0,0,0,0,0,0
1,1,financial_qa,0,1963,1.1815,16,0,0,0,0,0
1,2,legal_contract_qa,0,1964,1.0941,16,0,0,0,0,0
1,3,meeting_summ,0,1938,1.0832,16,0,0,0,0,0
1,4,multidoc_qa,0,1952,1.0964,16,0,0,0,0,0
1,5,narrative_qa,0,1935,1.0667,16,0,0,0,0,0
1,6,natural_question,0,1940,1.0974,16,0,0,0,0,0
1,7,paper_assistant,0,1934,1.083,16,0,0,0,0,0
1,8,quality,0,1988,1.1422,16,0,0,0,0,0
1,9,review_summ,0,1940,1.0989,16,0,0,0,0,0
1,10,sci_fi,0,1961,1.1594,16,0,0,0,0,0
1,11,scientific_qa,0,1934,1.0771,16,0,0,0,0,0
1,12,topic_retrieval_longchat,0,1945,1.1095,16,0,0,0,0,0
1,13,tpo,0,1994,3.4539,16,0,0,0,0,0
1,14,coursera,0,1986,1.1436,16,0,0,0,0,0
1,15,financial_qa,0,1969,1.1317,16,0,0,0,0,0
1,16,legal_contract_qa,0,1961,1.1149,16,0,0,0,0,0
1,17,meeting_summ,0,1939,1.0925,16,0,0,0,0,0
1,18,multidoc_qa,0,1936,1.0791,16,0,0,0,0,0
1,19,narrative_qa,0,1939,1.1063,16,0,0,0,0,0
1,20,natural_question,0,1939,5.7179,16,0,0,0,0,0
1,21,paper_assistant,0,1934,1.1337,16,0,0,0,0,0
1,22,quality,0,2032,1.1981,16,0,0,0,0,0
1,23,review_summ,0,1942,1.1224,16,0,0,0,0,0
1,24,sci_fi,0,1968,1.1292,16,0,0,0,0,0
1,25,scientific_qa,0,1933,5.7702,16,0,0,0,0,0
1,26,topic_retrieval_longchat,0,1945,1.0903,32,16,0,0,0,0
1,27,tpo,0,1980,1.1366,16,0,0,0,0,0
1,28,coursera,0,1980,1.1786,16,0,0,0,0,0
1,29,financial_qa,0,1974,1.1841,16,0,0,0,0,0
1,30,legal_contract_qa,0,1961,8.4817,16,0,0,0,0,0
1,31,meeting_summ,0,1933,1.0879,16,0,0,0,0,0
1,32,multidoc_qa,0,1938,1.4318,16,0,0,0,0,0
1,33,narrative_qa,0,1942,1.0953,16,0,0,0,0,0
1,34,natural_question,0,1940,1.1058,16,0,0,0,0,0
1,35,paper_assistant,0,1934,1.0734,16,0,0,0,0,0
1,36,quality,0,2001,1.164,16,0,0,0,0,0
1,37,review_summ,0,1943,2.1882,16,0,0,0,0,0
1,38,sci_fi,0,1954,1.128,16,0,0,0,0,0
1,39,scientific_qa,0,1931,1.085,16,0,0,0,0,0
1,40,topic_retrieval_longchat,0,1945,1.7153,32,16,1,5242880,0,0
1,41,tpo,0,1980,1.1774,16,0,0,0,0,0
1,42,coursera,0,1964,1.1156,16,0,0,0,0,0
1,43,financial_qa,0,1970,1.1352,16,0,0,0,0,0
1,44,legal_contract_qa,0,1964,1.1197,16,0,0,0,0,0
1,45,meeting_summ,0,1942,2.5218,16,0,0,0,0,0
1,46,multidoc_qa,0,1935,1.0848,16,0,0,0,0,0
1,47,narrative_qa,0,1932,1.0813,16,0,0,0,0,0
1,48,natural_question,0,1941,1.1077,16,0,0,0,0,0
1,49,paper_assistant,0,1934,1.075,16,0,0,0,0,0
1,50,quality,0,2032,5.8203,16,0,0,0,0,0
1,51,review_summ,0,1942,12.7844,16,0,0,0,0,0
1,52,sci_fi,0,1956,1.1244,16,0,0,0,0,0
1,53,scientific_qa,0,1935,1.075,16,0,0,0,0,0
1,54,topic_retrieval_longchat,0,1945,6.8595,32,16,1,5242880,0,0
1,55,tpo,0,2009,1.1706,16,0,0,0,0,0
1,56,coursera,0,2011,1.1733,16,0,0,0,0,0
1,57,financial_qa,0,1971,1.1469,16,0,0,0,0,0
1,58,legal_contract_qa,0,1961,6.0484,16,0,0,0,0,0
1,59,meeting_summ,0,1942,1.1053,16,0,0,0,0,0
1,60,multidoc_qa,0,1935,1.0851,16,0,0,0,0,0
1,61,narrative_qa,0,1937,1.0993,16,0,0,0,0,0
1,62,natural_question,0,1934,1.0727,16,0,0,0,0,0
1,63,paper_assistant,0,1934,2.6177,16,0,0,0,0,0
2,14,coursera,1,1984,4.3202,1920,1904,119,623902720,0,0
2,8,quality,1,1952,4.6073,1920,1904,119,623902720,0,0
2,3,meeting_summ,1,1937,5.0212,1920,1904,119,623902720,0,0
2,48,natural_question,1,1941,1.0958,16,0,0,0,0,0
2,18,multidoc_qa,1,1952,4.7975,1920,1904,119,623902720,0,0
2,26,topic_retrieval_longchat,1,1945,4.3649,1920,1904,119,623902720,0,0
2,41,tpo,1,1987,4.8581,1920,1904,119,623902720,0,0
2,63,paper_assistant,1,2032,2.549,1920,0,0,0,0,0
2,56,coursera,1,2007,0.3418,1920,1904,0,0,0,0
2,17,meeting_summ,1,1934,5.0715,1920,1904,119,623902720,0,0
2,0,coursera,1,1974,0.6242,1920,1904,119,623902720,0,0
2,16,legal_contract_qa,1,1981,0.7483,1936,1920,120,629145600,0,0
2,55,tpo,1,1989,0.7424,1920,1904,119,623902720,0,0
2,51,review_summ,1,1948,0.7444,1920,1904,119,623902720,0,0
2,11,scientific_qa,2,1944,0.6562,1920,1904,119,623902720,0,0
2,31,meeting_summ,1,1932,0.6433,1920,1904,119,623902720,0,0
2,27,tpo,1,1990,0.6589,1920,1904,119,623902720,0,0
2,59,meeting_summ,1,1942,0.7549,1920,1904,119,623902720,0,0
2,9,review_summ,1,1945,0.6496,1920,1904,119,623902720,0,0
2,13,tpo,1,2008,0.7067,1920,1904,119,623902720,0,0
2,50,quality,1,2032,1.1613,16,0,0,0,0,0
2,7,paper_assistant,1,2032,3.3892,1920,1904,119,623902720,0,0
2,58,legal_contract_qa,1,1976,1.4816,1936,1920,120,629145600,0,0
2,21,paper_assistant,1,2032,0.778,1920,1904,119,623902720,0,0
2,61,narrative_qa,1,1938,0.8237,1920,1904,119,623902720,0,0
2,20,natural_question,1,1934,0.6393,1920,1904,119,623902720,0,0
2,15,financial_qa,1,1983,0.6269,1936,1920,120,629145600,0,0
2,25,scientific_qa,1,1935,0.6317,1920,1904,119,623902720,0,0
2,43,financial_qa,1,1964,0.61,1936,1920,120,629145600,0,0
2,32,multidoc_qa,1,1942,0.644,1920,1904,119,623902720,0,0
2,38,sci_fi,1,1964,0.6621,1920,1904,119,623902720,0,0
2,24,sci_fi,1,1969,0.729,1920,1904,119,623902720,0,0
2,40,topic_retrieval_longchat,1,1945,0.7078,1920,1904,119,623902720,0,0
2,2,legal_contract_qa,1,1976,0.4601,1936,1920,120,629145600,0,0
2,4,multidoc_qa,1,1953,0.5207,1920,1904,119,623902720,0,0
2,6,natural_question,1,1936,0.5375,1920,1904,119,623902720,0,0
2,33,narrative_qa,1,1941,0.6205,1920,1904,119,623902720,0,0
2,10,sci_fi,1,1966,0.6543,1920,1904,119,623902720,0,0
