rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r0,1,0,coursera,0,1971,0.007,4.3433,5.4678,16,0,0
r2,1,2,legal_contract_qa,0,1964,0.008,4.3423,7.691,24,16,0
r5,1,5,narrative_qa,0,1935,7.701,1.1493,2.2983,16,16,0
r4,1,4,multidoc_qa,0,1952,5.477,1.7642,7.0752,34,16,0
r6,1,6,natural_question,0,1940,10.002,1.9402,4.088,16,16,0
r1,1,1,financial_qa,0,1963,0.008,4.3428,15.7674,66,16,0
r3,1,3,meeting_summ,0,1938,0.009,4.3419,17.0923,70,16,0
r8,1,8,quality,0,1988,14.092,1.2165,4.4262,16,16,0
r10,1,10,sci_fi,0,1961,17.102,1.1864,3.342,16,16,0
r11,1,11,scientific_qa,0,1934,18.519,1.161,7.0199,16,16,0
r12,1,12,topic_retrieval_longchat,0,1945,20.446,4.865,9.094,16,16,0
r13,1,13,tpo,0,1994,25.541,3.2259,6.9902,16,16,0
r14,1,14,coursera,0,1986,29.541,2.7577,6.8273,16,16,0
r16,1,16,legal_contract_qa,0,1961,36.37,2.7161,4.5213,24,16,0
r7,1,7,paper_assistant,0,1934,12.553,1.1571,33.7244,114,16,0
r9,1,9,review_summ,0,1940,15.777,1.1715,32.21,108,16,0
r15,1,15,financial_qa,0,1969,32.533,3.0551,17.5621,79,16,0
r19,1,19,narrative_qa,0,1939,47.989,1.1723,3.3525,16,16,0
r18,1,18,multidoc_qa,0,1936,46.279,1.1607,12.4071,29,16,0
r17,1,17,meeting_summ,0,1939,40.894,3.9691,17.8548,50,16,0
r20,1,20,natural_question,0,1939,50.097,1.17,11.4725,16,16,0
r22,1,22,quality,0,2032,58.687,1.2305,4.4567,16,16,0
r24,1,24,sci_fi,0,1968,61.57,1.1865,6.4024,16,16,0
r25,1,25,scientific_qa,0,1933,63.145,4.2158,9.9029,22,16,0
r26,1,26,topic_retrieval_longchat,0,1945,67.974,4.2294,7.7763,16,16,0
r27,1,27,tpo,0,1980,73.05,2.549,6.1853,16,16,0
r28,1,28,coursera,0,1980,75.753,2.6253,6.0737,16,16,0
r30,1,30,legal_contract_qa,0,1961,81.827,3.1255,4.2995,16,16,0
r29,1,29,financial_qa,0,1974,79.237,2.4355,13.4438,48,16,0
r23,1,23,review_summ,0,1942,58.75,2.2772,35.1101,106,16,0
r21,1,21,paper_assistant,0,1934,51.344,7.1964,43.7613,114,16,0
r32,1,32,multidoc_qa,0,1938,92.683,1.1776,4.3566,16,16,0
r33,1,33,narrative_qa,0,1942,93.862,1.1663,4.751,16,16,0
r34,1,34,natural_question,0,1940,95.107,1.1696,9.5729,16,16,0
r31,1,31,meeting_summ,0,1933,86.128,4.5121,19.9979,54,16,0
r36,1,36,quality,0,2001,98.615,5.9892,9.2361,16,16,0
r38,1,38,sci_fi,0,1954,106.128,1.1858,7.2951,16,16,0
r40,1,40,topic_retrieval_longchat,0,1945,113.425,1.4524,2.6017,16,16,0
r39,1,39,scientific_qa,0,1931,107.853,5.1121,13.2535,35,16,0
r41,1,41,tpo,0,1980,116.028,4.3875,6.5781,16,16,0
r42,1,42,coursera,0,1964,121.108,1.1892,4.3854,16,16,0
r43,1,43,financial_qa,0,1970,122.608,2.1835,8.085,38,16,0
r37,1,37,review_summ,0,1943,104.682,1.2143,27.897,105,16,0
r35,1,35,paper_assistant,0,1934,97.041,1.5722,36.8533,114,16,0
r46,1,46,multidoc_qa,0,1935,132.581,1.1608,3.3154,16,16,0
r47,1,47,narrative_qa,0,1932,133.895,1.1526,7.4082,16,16,0
r44,1,44,legal_contract_qa,0,1964,125.496,3.151,17.1227,63,16,0
r48,1,48,natural_question,0,1941,135.898,5.2531,8.5084,16,16,0
r50,1,50,quality,0,2032,142.62,1.2426,5.8869,16,16,0
r52,1,52,sci_fi,0,1956,148.509,3.0677,4.225,16,16,0
r45,1,45,meeting_summ,0,1942,130.694,1.1762,26.0948,71,16,0
r53,1,53,scientific_qa,0,1935,152.736,4.0534,6.2255,16,16,0
r54,1,54,topic_retrieval_longchat,0,1945,156.791,1.1704,4.2445,16,16,0
r55,1,55,tpo,0,2009,158.963,2.0726,7.8184,16,16,0
r56,1,56,coursera,0,2011,161.038,4.7263,6.948,16,16,0
r58,1,58,legal_contract_qa,0,1961,167.988,3.0416,4.5318,20,16,0
r49,1,49,paper_assistant,0,1934,141.305,1.16,36.4948,114,16,0
r51,1,51,review_summ,0,1942,144.408,3.6331,34.7851,106,16,0
r61,1,61,narrative_qa,0,1937,179.195,1.1714,2.3338,16,16,0
r60,1,60,multidoc_qa,0,1935,177.801,1.159,8.5043,30,16,0
r57,1,57,financial_qa,0,1971,166.783,1.2024,20.8365,77,16,0
r62,1,62,natural_question,0,1934,181.53,4.2393,6.336,16,16,0
r59,1,59,meeting_summ,0,1942,172.522,3.8603,18.2968,92,16,0
r64,2,14,coursera,1,1984,187.622,5.0996,5.9181,16,1920,0
r63,1,63,paper_assistant,0,1934,186.307,1.16,7.4843,114,16,0
r65,2,8,quality,1,1952,187.868,5.5189,6.3959,16,1920,0
r67,2,48,natural_question,1,1941,193.542,0.8284,1.851,16,1920,0
r69,2,26,topic_retrieval_longchat,1,1945,194.266,0.8234,1.9454,16,1920,0
r68,2,18,multidoc_qa,1,1952,193.793,0.8774,3.2875,33,1920,0
r66,2,3,meeting_summ,1,1937,190.819,2.5679,6.3529,55,1920,0
r70,2,41,tpo,1,1987,195.394,0.587,1.8397,16,1920,0
r71,2,63,paper_assistant,1,2032,196.213,0.2388,1.192,16,1920,0
r72,2,56,coursera,1,2007,197.082,0.7485,1.3359,16,1920,0
r74,2,0,coursera,1,1974,197.234,1.3551,2.533,16,1920,0
r76,2,55,tpo,1,1989,198.419,0.5737,1.6608,16,1920,0
r73,2,17,meeting_summ,1,1934,197.173,1.1494,3.6042,39,1920,0
r78,2,11,scientific_qa,2,1944,200.081,1.2088,2.2846,16,1920,0
r75,2,16,legal_contract_qa,1,1981,197.406,1.433,5.7148,67,1920,0
r80,2,27,tpo,1,1990,202.368,0.8888,1.9855,16,1920,0
r77,2,51,review_summ,1,1948,199.769,0.8844,6.1489,78,1920,0
r79,2,31,meeting_summ,1,1932,200.779,0.9674,6.903,83,1920,0
r81,2,59,meeting_summ,1,1942,203.123,0.6115,4.7601,58,1920,0
r83,2,13,tpo,1,2008,205.92,0.9003,2.0261,16,1920,0
r84,2,50,quality,1,2032,207.683,0.8316,1.8358,16,1920,0
r85,2,7,paper_assistant,1,2032,207.885,1.1233,2.2537,16,1920,0
r82,2,9,review_summ,1,1945,204.355,0.8634,6.5213,82,1920,0
