round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.1059,0,0,0,0,0,0
1,1,financial_qa,0,1963,1.1256,16,0,0,0,0,0
1,2,legal_contract_qa,0,1964,1.0915,16,0,0,0,0,0
1,3,meeting_summ,0,1938,1.1046,16,0,0,0,0,0
1,4,multidoc_qa,0,1952,1.1126,16,0,0,0,0,0
1,5,narrative_qa,0,1935,1.0785,16,0,0,0,0,0
1,6,natural_question,0,1940,1.0809,16,0,0,0,0,0
1,7,paper_assistant,0,1934,1.0864,16,0,0,0,0,0
1,8,quality,0,1988,1.124,16,0,0,0,0,0
1,9,review_summ,0,1940,1.0821,16,0,0,0,0,0
1,10,sci_fi,0,1961,1.0952,16,0,0,0,0,0
1,11,scientific_qa,0,1934,1.0781,16,0,0,0,0,0
1,12,topic_retrieval_longchat,0,1945,1.1023,16,0,0,0,0,0
1,13,tpo,0,1994,1.1536,16,0,0,0,0,0
1,14,coursera,0,1986,1.1554,16,0,0,0,0,0
1,15,financial_qa,0,1969,1.1428,16,0,0,0,0,0
1,16,legal_contract_qa,0,1961,1.1228,16,0,0,0,0,0
1,17,meeting_summ,0,1939,1.1045,16,0,0,0,0,0
1,18,multidoc_qa,0,1936,1.0777,16,0,0,0,0,0
1,19,narrative_qa,0,1939,1.106,16,0,0,0,0,0
1,20,natural_question,0,1939,1.1124,16,0,0,0,0,0
1,21,paper_assistant,0,1934,1.0749,16,0,0,0,0,0
1,22,quality,0,2032,1.1902,16,0,0,0,0,0
1,23,review_summ,0,1942,1.0995,16,0,0,0,0,0
1,24,sci_fi,0,1968,1.1141,16,0,0,0,0,0
1,25,scientific_qa,0,1933,1.0938,16,0,0,0,0,0
1,26,topic_retrieval_longchat,0,1945,1.1199,16,0,0,0,0,0
1,27,tpo,0,1980,1.1447,16,0,0,0,0,0
1,28,coursera,0,1980,1.1444,16,0,0,0,0,0
1,29,financial_qa,0,1974,1.1459,16,0,0,0,0,0
1,30,legal_contract_qa,0,1961,1.1287,16,0,0,0,0,0
1,31,meeting_summ,0,1933,1.0778,16,0,0,0,0,0
1,32,multidoc_qa,0,1938,1.1158,16,0,0,0,0,0
1,33,narrative_qa,0,1942,1.1149,16,0,0,0,0,0
1,34,natural_question,0,1940,1.1032,16,0,0,0,0,0
1,35,paper_assistant,0,1934,1.0835,16,0,0,0,0,0
1,36,quality,0,2001,1.1626,16,0,0,0,0,0
1,37,review_summ,0,1943,1.1085,16,0,0,0,0,0
