t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,312364621824
2.0,0,3,1893,312364621824
3.0,0,3,1893,312364621824
4.0,0,6,1893,312364621824
5.0,0,6,1893,312364621824
6.0,0,6,1893,312364621824
7.0,0,7,1893,312364621824
8.0,0,7,1893,312364621824
9.0,0,7,1893,312364621824
10.0,0,5,1893,312364621824
11.0,0,3,1893,312364621824
12.0,0,3,1893,312364621824
13.0,0,3,1893,312364621824
14.0,0,1,1893,312364621824
15.0,0,1,1893,312364621824
16.0,0,1,1893,312364621824
17.0,0,0,1893,312364621824
18.0,0,0,1893,312364621824
19.0,0,0,1893,312364621824
20.0,0,1,1893,312364621824
21.0,0,2,1893,312364621824
22.0,0,2,1893,312364621824
23.0,0,1,1893,312364621824
24.0,0,2,1893,312364621824
25.0,0,2,1893,312364621824
26.0,0,1,1893,312364621824
27.0,0,0,1893,312364621824
28.0,0,1,1893,312364621824
29.0,0,2,1893,312364621824
30.0,0,2,1893,312364621824
31.0,0,1,1893,312364621824
32.0,0,1,1893,312364621824
33.0,0,0,1893,312364621824
34.0,0,1,1893,312364621824
35.0,0,3,1893,312364621824
36.0,0,3,1893,312364621824
37.0,0,4,1893,312364621824
38.0,0,4,1893,312364621824
39.0,0,2,1893,312364621824
40.0,0,2,1893,312364621824
41.0,0,2,1893,312364621824
42.0,0,5,1893,312364621824
43.0,0,5,1893,312364621824
44.0,0,5,1893,312364621824
45.0,0,6,1893,312364621824
46.0,0,6,1893,312364621824
47.0,0,7,1893,312364621824
48.0,0,7,1893,312364621824
49.0,0,4,1893,312364621824
50.0,0,2,1893,312364621824
51.0,0,2,1893,312364621824
52.0,0,3,1893,312364621824
53.0,0,4,1893,312364621824
54.0,0,4,1893,312364621824
55.0,0,4,1893,312364621824
56.0,0,3,1893,312364621824
57.0,0,3,1893,312364621824
58.0,0,0,1893,312364621824
59.0,0,1,1893,312364621824
60.0,0,2,1893,312364621824
61.0,0,2,1893,312364621824
62.0,0,1,1893,312364621824
63.0,0,1,1893,312364621824
64.0,0,2,1893,312364621824
65.0,0,1,1893,312364621824
66.0,0,0,1893,312364621824
67.0,0,0,1893,312364621824
68.0,0,0,1893,312364621824
69.0,0,0,1893,312364621824
70.0,0,1,1893,312364621824
71.0,0,1,1893,312364621824
72.0,0,2,1893,312364621824
73.0,0,2,1893,312364621824
74.0,0,2,1893,312364621824
75.0,0,3,1893,312364621824
76.0,0,0,1893,312364621824
77.0,0,1,1893,312364621824
78.0,0,3,1893,312364621824
79.0,0,3,1893,312364621824
80.0,0,3,1893,312364621824
81.0,0,8,1893,312364621824
82.0,0,8,1893,312364621824
83.1,0,8,1893,312364621824
84.1,0,8,1893,312364621824
85.1,0,8,1893,312364621824
86.1,0,10,1893,312364621824
87.1,0,10,1893,312364621824
88.1,0,11,1893,312364621824
89.1,0,10,1893,312364621824
90.1,0,8,1893,312364621824
91.1,0,7,1893,312364621824
92.1,0,7,1893,312364621824
93.1,0,7,1893,312364621824
94.1,0,8,1893,312364621824
95.1,0,9,1893,312364621824
96.1,0,9,1893,312364621824
97.1,0,9,1893,312364621824
98.1,0,9,1893,312364621824
99.1,0,10,1893,312364621824
100.1,0,10,1893,312364621824
101.1,0,10,1893,312364621824
102.1,0,12,1893,312364621824
103.1,0,11,1893,312364621824
104.1,0,11,1893,312364621824
105.1,0,12,1893,312364621824
106.1,0,12,1893,312364621824
107.1,0,12,1893,312364621824
108.1,0,13,1893,312364621824
109.1,0,13,1893,312364621824
110.1,0,13,1893,312364621824
111.1,0,13,1893,312364621824
112.1,0,13,1893,312364621824
113.1,0,14,1893,312364621824
114.1,0,15,1893,312364621824
115.1,0,14,1893,312364621824
116.1,0,14,1893,312364621824
117.1,0,15,1893,312364621824
118.1,0,14,1893,312364621824
119.1,0,14,1893,312364621824
120.1,0,15,1893,312364621824
121.1,0,14,1893,312364621824
122.1,0,13,1893,312364621824
123.1,0,12,1893,312364621824
124.1,0,12,1893,312364621824
125.1,0,12,1893,312364621824
126.1,0,15,122685285,312234532864
127.1,0,16,293603173,312070897664
128.1,0,15,293603173,312070897664
129.1,0,15,293603173,312070897664
130.1,0,15,293603173,312070897664
131.1,0,16,524289893,311826477056
132.1,0,16,587204453,311777177600
133.1,0,16,775948133,311546400768
134.1,0,14,817891173,311546400768
135.1,0,14,817891173,311546400768
136.1,0,13,942671717,311414210560
137.1,0,13,1111492453,311252676608
138.1,0,13,1237321573,311126798336
139.1,0,13,1237321573,311126798336
140.1,0,12,1488979813,310863507456
141.1,0,13,1593837413,310786920448
142.1,0,12,1656751973,310707212288
143.1,0,11,1782581093,310562447360
144.1,0,11,1950353253,310413492224
145.2,0,10,2055210853,310308589568
146.2,0,11,2139096933,310240391168
147.2,0,9,2348812133,310014873600
148.2,0,9,2348812133,310014873600
149.2,0,9,2348812133,310014873600
150.2,0,14,2537555813,309784096768
151.2,0,13,2683307877,309702266880
152.2,0,13,2747271013,309616267264
153.2,0,14,2768242533,309595287552
154.2,0,17,2972714853,309417992192
155.2,0,17,3040872293,309322547200
156.2,0,17,3040872293,309322547200
157.3,0,17,3291481957,309058191360
158.3,0,19,3397388133,308970070016
159.3,0,19,3460302693,308902936576
160.3,0,18,3460302693,308902936576
161.3,0,18,3564111717,308813758464
162.3,0,17,3753903973,308609212416
163.3,0,18,3897558885,308479127552
164.4,0,17,4047505253,308315492352
165.4,0,16,4152362853,308190658560
166.4,0,16,4341106533,308021776384
167.4,0,15,4424992613,307937853440
168.4,0,16,4524607333,307866505216
169.4,0,14,4696573797,307654631424
170.4,0,14,4718593893,307644149760
171.5,0,14,4739565413,307623170048
172.5,0,15,4949280613,307401830400
173.5,0,15,5092935525,307284340736
174.5,0,15,5117052773,307245539328
175.5,0,18,5325719397,307052511232
176.5,0,18,5410654053,306951823360
177.5,0,17,5557454693,306804965376
178.6,0,18,5641340774,306719985664
179.6,0,17,5851055973,306511257600
180.6,0,15,5955913573,306364399616
181.6,0,15,5997856613,306364399616
182.6,0,15,6123685733,306238521344
183.7,0,14,6291457893,306070679552
184.7,0,14,6291457893,306070679552
185.7,0,18,6394218341,305959481344
186.7,0,17,6606030693,305755983872
187.7,0,16,6606030693,305755983872
188.8,0,16,6606030693,305755983872
189.8,0,18,6729762661,305646874624
190.8,0,18,6899631973,305462259712
191.8,0,22,7004489573,305357357056
192.8,0,22,7004489573,305357357056
193.9,0,22,7004489573,305357357056
194.9,0,22,7128221541,305248264192
195.9,0,22,7298090853,305063657472
196.9,0,26,7298090853,305063657472
197.9,0,26,7298090853,305063657472
198.9,0,26,7298090853,305063657472
200.0,0,30,7298090853,305063657472
201.0,0,28,7298090853,305063657472
202.0,0,28,7378831205,305007001600
203.0,0,26,7548700517,304801398784
204.0,0,26,7633635173,304727977984
205.1,0,24,7801407333,304518176768
206.1,0,24,7843350373,304518176768
207.1,0,24,7903119205,304453136384
208.1,0,23,8136951653,304224473088
209.1,0,21,8241809253,304106987520
210.2,0,21,8262780773,304098598912
211.2,0,21,8367638373,303993692160
212.2,0,20,8514439013,303825866752
213.2,0,20,8556382053,303804887040
214.2,0,19,8722057061,303629697024
215.3,0,19,8829011813,303532150784
216.3,0,18,8954840933,303406272512
217.3,0,18,9034532709,303350669312
218.3,0,18,9248442213,303120969728
219.3,0,16,9248442213,303112585216
220.4,0,16,9290385253,303070625792
221.4,0,15,9416214373,302938451968
222.4,0,15,9542043493,302818877440
223.4,0,15,9688844133,302672019456
224.5,0,11,9688844133,302672019456
225.5,0,11,9688844133,302672019456
226.5,0,11,9688844133,302672019456
227.5,0,11,9688844133,302672019456
228.5,0,10,9728690021,302655217664
229.6,0,10,9918482277,302452776960
230.6,0,10,9982445413,302378307584
231.6,0,9,9982445413,302378307584
232.6,0,8,9982445413,302378307584
233.7,0,7,10084157286,302289121280
234.7,0,6,10276046693,302084595712
235.8,0,4,10276046693,302084595712
236.8,0,2,10276046693,302084595712
237.9,0,2,10276046693,302084595712
239.0,0,1,10276046693,302084595712
