round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.1138,0,0,0,0,12,251658240
1,1,financial_qa,0,1963,3.6342,16,0,0,0,34,713031680
1,2,legal_contract_qa,0,1964,3.3344,16,0,0,0,30,629145600
1,3,meeting_summ,0,1938,2.6699,16,0,0,0,30,629145600
1,4,multidoc_qa,0,1952,2.7494,16,0,0,0,30,629145600
1,5,narrative_qa,0,1935,2.5836,16,0,0,0,30,629145600
1,6,natural_question,0,1940,3.2956,16,0,0,0,30,629145600
1,7,paper_assistant,0,1934,3.1179,16,0,0,0,30,629145600
1,8,quality,0,1988,2.8973,16,0,0,0,30,629145600
1,9,review_summ,0,1940,3.283,16,0,0,0,31,650117120
1,10,sci_fi,0,1961,2.623,16,0,0,0,30,629145600
1,11,scientific_qa,0,1934,3.5703,16,0,0,0,30,629145600
1,12,topic_retrieval_longchat,0,1945,4.1541,16,0,0,0,30,629145600
1,13,tpo,0,1994,3.5437,16,0,0,0,30,629145600
1,14,coursera,0,1986,4.1676,16,0,0,0,31,650117120
1,15,financial_qa,0,1969,4.0731,16,0,0,0,31,650117120
1,16,legal_contract_qa,0,1961,4.2689,16,0,0,0,30,629145600
1,17,meeting_summ,0,1939,4.3544,16,0,0,0,30,629145600
1,18,multidoc_qa,0,1936,4.3181,16,0,0,0,30,629145600
1,19,narrative_qa,0,1939,4.1625,16,0,0,0,30,629145600
1,20,natural_question,0,1939,4.1026,16,0,0,0,30,629145600
1,21,paper_assistant,0,1934,4.1378,16,0,0,0,30,629145600
1,22,quality,0,2032,4.2875,16,0,0,0,30,629145600
1,23,review_summ,0,1942,4.113,16,0,0,0,31,650117120
1,24,sci_fi,0,1968,4.2129,16,0,0,0,30,629145600
1,25,scientific_qa,0,1933,4.4408,16,0,0,0,30,629145600
1,26,topic_retrieval_longchat,0,1945,4.3204,16,0,0,0,30,629145600
1,27,tpo,0,1980,4.1895,16,0,0,0,30,629145600
1,28,coursera,0,1980,4.3704,16,0,0,0,30,629145600
1,29,financial_qa,0,1974,4.3558,16,0,0,0,30,629145600
1,30,legal_contract_qa,0,1961,4.0727,16,0,0,0,30,629145600
1,31,meeting_summ,0,1933,4.2948,16,0,0,0,30,629145600
1,32,multidoc_qa,0,1938,4.3563,16,0,0,0,30,629145600
1,33,narrative_qa,0,1942,2.3615,16,0,0,0,30,629145600
1,34,natural_question,0,1940,4.098,16,0,0,0,30,629145600
1,35,paper_assistant,0,1934,4.4122,16,0,0,0,30,629145600
1,36,quality,0,2001,4.3832,16,0,0,0,30,629145600
1,37,review_summ,0,1943,4.4646,16,0,0,0,31,650117120
