round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.1075,0,0,0,0,0,0
1,1,financial_qa,0,1963,1.126,16,0,0,0,0,0
1,2,legal_contract_qa,0,1964,1.0961,16,0,0,0,0,0
1,3,meeting_summ,0,1938,1.0836,16,0,0,0,0,0
1,4,multidoc_qa,0,1952,1.0918,16,0,0,0,0,0
1,5,narrative_qa,0,1935,1.0554,16,0,0,0,0,0
1,6,natural_question,0,1940,1.0834,16,0,0,0,0,0
1,7,paper_assistant,0,1934,1.0744,16,0,0,0,0,0
1,8,quality,0,1988,1.1237,16,0,0,0,0,0
1,9,review_summ,0,1940,1.0809,16,0,0,0,0,0
1,10,sci_fi,0,1961,1.0959,16,0,0,0,0,0
1,11,scientific_qa,0,1934,1.0541,16,0,0,0,0,0
1,12,topic_retrieval_longchat,0,1945,1.1179,16,0,0,0,0,0
1,13,tpo,0,1994,1.1521,16,0,0,0,0,0
1,14,coursera,0,1986,1.1529,16,0,0,0,0,0
1,15,financial_qa,0,1969,1.1489,16,0,0,0,0,0
1,16,legal_contract_qa,0,1961,1.1291,16,0,0,0,0,0
1,17,meeting_summ,0,1939,1.105,16,0,0,0,0,0
1,18,multidoc_qa,0,1936,1.0761,16,0,0,0,0,0
1,19,narrative_qa,0,1939,1.1015,16,0,0,0,0,0
1,20,natural_question,0,1939,1.1104,16,0,0,0,0,0
1,21,paper_assistant,0,1934,1.0793,16,0,0,0,0,0
1,22,quality,0,2032,1.1927,16,0,0,0,0,0
1,23,review_summ,0,1942,1.1096,16,0,0,0,0,0
1,24,sci_fi,0,1968,1.1341,16,0,0,0,0,0
1,25,scientific_qa,0,1933,1.0841,16,0,0,0,0,0
1,26,topic_retrieval_longchat,0,1945,1.1076,16,0,0,0,0,0
1,27,tpo,0,1980,1.1275,16,0,0,0,0,0
1,28,coursera,0,1980,1.1476,16,0,0,0,0,0
1,29,financial_qa,0,1974,1.1488,16,0,0,0,0,0
1,30,legal_contract_qa,0,1961,1.1344,16,0,0,0,0,0
1,31,meeting_summ,0,1933,1.0863,16,0,0,0,0,0
1,32,multidoc_qa,0,1938,1.1015,16,0,0,0,0,0
1,33,narrative_qa,0,1942,1.1163,16,0,0,0,0,0
1,34,natural_question,0,1940,1.115,16,0,0,0,0,0
1,35,paper_assistant,0,1934,1.0808,16,0,0,0,0,0
1,36,quality,0,2001,1.1653,16,0,0,0,0,0
1,37,review_summ,0,1943,1.1083,16,0,0,0,0,0
1,38,sci_fi,0,1954,1.1259,16,0,0,0,0,0
1,39,scientific_qa,0,1931,1.0747,16,0,0,0,0,0
1,40,topic_retrieval_longchat,0,1945,1.1181,16,0,0,0,0,0
1,41,tpo,0,1980,1.136,16,0,0,0,0,0
1,42,coursera,0,1964,1.1189,16,0,0,0,0,0
1,43,financial_qa,0,1970,1.1474,16,0,0,0,0,0
1,44,legal_contract_qa,0,1964,1.1188,16,0,0,0,0,0
1,45,meeting_summ,0,1942,1.1137,16,0,0,0,0,0
1,46,multidoc_qa,0,1935,1.0762,16,0,0,0,0,0
1,47,narrative_qa,0,1932,1.0842,16,0,0,0,0,0
