procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 4  1       697032     98063336        65564     27521224    2    3 15413   598    0    1   1   1  96   2   0 2026-09-17 20:05:05
 2  0       697032     97957440        67756     27538688    0    0 19436     0 4602 7585   2   1  97   0   0 2026-09-17 20:05:06
 2  0       697032     97893728        69432     27558016    0    0 20844     0 4786 8275   2   0  97   0   0 2026-09-17 20:05:07
 2  0       697032     97787136        71032     27600928   24    0 44608   420 7525 8973   4   8  88   0   0 2026-09-17 20:05:08
 1  0       697032     97762976        71192     27602328    0    0  1164    96 3617 5766   2   0  97   0   0 2026-09-17 20:05:09
 1  0       697032     97760712        71192     27602344    0    0     0     0 3501 6010   0   0  99   0   0 2026-09-17 20:05:10
 2  0       697032     97760512        71208     27602340    0    0   328     0 3135 5767   1   0  99   0   0 2026-09-17 20:05:11
 1  0       697032     97694752        72016     27638960    0    0 37072     0 4010 6723   1   0  99   0   0 2026-09-17 20:05:12
 1  0       697032     97583872        72156     27639004    0    0   160   344 3510 5725   1   0  99   0   0 2026-09-17 20:05:13
 1  0       697032     97509624        72164     27639056    0    0    40   124 3668 5535   2   0  97   0   0 2026-09-17 20:05:14
 1  0       697032     97371280        72164     27639072    0    0     0     0 3444 5750   3   0  97   0   0 2026-09-17 20:05:15
 0  0       697032     97297944        72288     27641988    0    0  3152     0 3719 6152   2   0  97   0   0 2026-09-17 20:05:16
 3  0       697032     96685488        72576     27662084    0    0 10528     0 8141 8589  17   1  82   0   0 2026-09-17 20:05:17
 2  0       697032     97061856        75300     27744492    0    0 84980   356 7942 11752   6   1  92   1   0 2026-09-17 20:05:18
 2  0       697032     96518144        75384     27830172    0    0 15804   428 9550 13494   2   1  96   0   0 2026-09-17 20:05:19
 1  0       697032     92540192        75712     27830624    0    0   328     0 9208 15512   3   2  94   0   0 2026-09-17 20:05:20
 2  0       697032     88604544        76064     27831676    8    0   360     0 8600 15054   1   2  96   0   0 2026-09-17 20:05:21
 1  0       697032     84775488        76488     27832372    0    0   424     0 8290 15250   1   2  97   0   0 2026-09-17 20:05:22
 1  0       697032     80954392        76868     27833256    0    0   380   660 8526 15247   1   2  97   0   0 2026-09-17 20:05:23
 2  1       697032     76712872        77216     27833556    0    0   328  2072 8616 15099   1   2  97   0   0 2026-09-17 20:05:24
 1  0       697032     72893424        77452     27834260    0    0   236     0 8380 15088   1   2  97   0   0 2026-09-17 20:05:25
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       697032     68920808        77708     27834940    0    0   256     0 8820 15586   1   2  97   0   0 2026-09-17 20:05:26
 2  0       697032     65129180        77828     27835128    0    0   120     0 8309 15134   1   2  97   0   0 2026-09-17 20:05:27
 1  0       697032     60812092        77972     27835372    0    0   144  2188 9044 15412   1   2  97   0   0 2026-09-17 20:05:28
 1  1       697032     57066000        78100     27835560    0    0   112  1152 8478 15252   1   2  97   0   0 2026-09-17 20:05:29
 1  0       697032     53127584        78360     27835676   12    0   272     0 9448 16528   2   2  96   0   0 2026-09-17 20:05:30
 1  0       697032     49181404        78500     27835936    0    0   140     0 8345 15209   1   2  97   0   0 2026-09-17 20:05:31
 1  0       697032     44952264        78500     27836332    0    0     0     0 8221 15054   1   2  97   0   0 2026-09-17 20:05:32
 1  0       697032     41185164        78660     27836572    0    0   160     0 8368 15060   1   2  97   0   0 2026-09-17 20:05:33
 2  0       697032     37487996        78916     27836700    0    0   240  2188 8684 15347   1   2  97   0   0 2026-09-17 20:05:34
 1  0       697032     33541884        79052     27837248    0    0   136     0 8356 15118   1   2  97   0   0 2026-09-17 20:05:35
 1  0       697032     29244220        79180     27837136    0    0   128     0 8455 15238   1   2  97   0   0 2026-09-17 20:05:36
 1  0       697032     25271360        79180     27837548    0    0     0     0 8308 15027   1   2  97   0   0 2026-09-17 20:05:37
 1  0       697032     21480972        79352     27837388   16    0   188     0 8884 15299   1   2  97   0   0 2026-09-17 20:05:38
 1  0       697032     17518508        79432     27659392    0    0    68  2056 8995 15262   1   2  97   0   0 2026-09-17 20:05:39
 1  0       697032     16082772        79512     25902572    0    0   400     0 8459 15362   1   2  97   0   0 2026-09-17 20:05:40
 2  0       697032     14673724        79568     24148352    0    0    56     0 8596 15141   1   2  97   0   0 2026-09-17 20:05:41
 1  0       697032     10259460        79568     24147344    0    0     0     0 8959 16374   2   2  96   0   0 2026-09-17 20:05:42
 2  0       697032      8742952        79608     22389296    0    0    40     0 8473 14989   1   2  97   0   0 2026-09-17 20:05:43
 1  0       697032      8064020        79632     20629840    8    0   276  1704 74758 15158   1   2  96   0   0 2026-09-17 20:05:44
 1  0       697032      8063456        79632     20630096    0    0     0     0 12501 15243   0   3  97   0   0 2026-09-17 20:05:45
 2 17       697032      6837196        79768     21263548    0    0 637156     4 73274 21227   2   4  78  16   0 2026-09-17 20:05:46
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1 17       697032      4256492        79768     22555664    0    0 1289472     0 67473 24776   2   3  63  31   0 2026-09-17 20:05:47
 0 18       697032      5444232        79768     23294252    0    0 739072     0 12146 20490   3   1  77  18   0 2026-09-17 20:05:48
 1 18       697032      4105892        79784     24643944    0    0 1349692  1084 15309 24686   3   2  63  32   0 2026-09-17 20:05:49
 0 18       697032      1644928        79784     27103768    0    0 1297000     0 15058 24460   3   4  59  34   0 2026-09-17 20:05:50
 1 17       699176       759528        79552     28027208    0 2112 1345844  2112 15128 24931   3   3  59  35   0 2026-09-17 20:05:51
 1 17       699176       809804        78604     28028188    0    0 1356356     0 14931 24644   3   3  64  30   0 2026-09-17 20:05:52
 2 16       699176       866628        78468     27964064    0    0 1455984     0 15449 25486   3   3  58  36   0 2026-09-17 20:05:53
 1 18       699176       723728        78424     28108764    0    0 1177864 319936 169540 24437   2   6  59  33   0 2026-09-17 20:05:54
 0 18       699176       826932        78408     28001780    0    0 1042848 479408 240228 23103   4   4  59  33   0 2026-09-17 20:05:55
 3 14       699176       845632        78372     27981880    0    0 1475684     0 16584 25650   3   2  62  32   0 2026-09-17 20:05:56
 3 16       699176       838832        78368     27987536    0    0 1436804 49152 34200 25220   3   3  58  36   0 2026-09-17 20:05:57
 5 16       699176       830024        78344     27999804    0    0 975912 451424 259554 23908   3   5  64  28   0 2026-09-17 20:05:58
 0 20       699176       743664        78228     28081648    0    0 1286520 137148 98723 24983   2   3  59  35   0 2026-09-17 20:05:59
 2 17       699176       839652        78080     27996396    0    0 1334848 198680 172498 25019   3   2  57  38   0 2026-09-17 20:06:00
 1 18       699176       889148        78084     27945360    4    0 1143856 376832 165985 24503   3   3  60  34   0 2026-09-17 20:06:01
 4 17       699176       918524        78072     27908220    0    0 1320196 180624 108547 25434   3   2  58  36   0 2026-09-17 20:06:02
 1 18       699176       853800        78040     27967180    0    0 1192096 180224 168382 24190   3   5  59  33   0 2026-09-17 20:06:03
 1 19       699176       779568        77916     28034296    4    0 985392 754352 253747 23019   3   4  56  36   0 2026-09-17 20:06:04
 4 15       699176       810620        77888     28004220    0    0 1030920 600244 182871 23524   3   3  65  29   0 2026-09-17 20:06:05
 0 19       699176       946536        77796     27861308    4    4 1366404 167400 117339 25514   4   2  56  38   0 2026-09-17 20:06:06
 4 17       699176       892916        77776     27914904    0    0 1291144 180776 148053 25135   3   3  55  38   0 2026-09-17 20:06:07
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 2 18       699176       825688        77472     27986340    0    4 857468 229508 147996 22253   2   5  60  33   0 2026-09-17 20:06:08
 0 21       699176       793556        77300     28014524    0    0 840452 190328 107748 22153   2   4  60  34   0 2026-09-17 20:06:09
 1 18       699176       889340        77228     27918592    0    0 997144 144792 34451 23484   2   2  57  39   0 2026-09-17 20:06:10
 0 19       699176       819440        77124     27989120   32    0 1008740 134316 115275 22907   3   2  57  37   0 2026-09-17 20:06:11
 0 19       699176       849048        77088     27959912    0    0 817868 222160 144668 22300   3   2  60  35   0 2026-09-17 20:06:12
 2 17       699176       746376        76996     28068604    0    0 997752 117636 87232 22743   3   3  57  38   0 2026-09-17 20:06:13
 1 20       699176       854332        76808     27956324    0    0 636396 305312 90317 20931   2   3  60  35   0 2026-09-17 20:06:14
 1 16       699176       839024        76668     27970768    0   12 458896 439868 69945 19502   1   3  59  37   0 2026-09-17 20:06:15
 3 16       699176       824696        76544     27980764    0    0 800696 247808 134451 21489   2   2  58  37   0 2026-09-17 20:06:16
 2 17       699176       852728        76476     27958560   20    0 875496 216444 151890 22046   3   3  61  34   0 2026-09-17 20:06:17
 3 17       699176       882724        76380     27930064    0    0 1011948 114796 71240 22751   3   2  56  39   0 2026-09-17 20:06:18
 0 27       699176       867720        76308     27942620    0    0 889072 141928 129698 21815   3   2  59  36   0 2026-09-17 20:06:19
 4 15       699176       943692        76120     27862996    0    0 747592 233456 107395 21083   2   3  59  36   0 2026-09-17 20:06:20
 3 16       699176       864876        76064     27939964    0    0 465944 388028 35988 20044   1   2  59  38   0 2026-09-17 20:06:21
 1 18       699176       745940        75996     28061116    0    0 410276 386584 119516 18777   1   2  61  35   0 2026-09-17 20:06:22
 2 17       699176       850352        75880     27963840    0    0 661764 276240 121033 20761   2   3  63  33   0 2026-09-17 20:06:23
 0 19       699176       756948        75732     28055120    0    0 1001288 138720 118917 22620   3   2  58  37   0 2026-09-17 20:06:24
 0 19       699176       834648        75484     27976636    0    0 1067760 132760 82497 22833   3   3  58  37   0 2026-09-17 20:06:25
 1 18       699176       733936        75384     28073428    0    0 1001868 148012 157719 22902   4   3  57  37   0 2026-09-17 20:06:26
 1 18       699176       764992        75268     28043752    0    0 603376 316308 99029 20474   2   3  63  32   0 2026-09-17 20:06:27
 0 19       699176       870460        75220     27937164    0    0 435980 373324 92986 19377   1   2  64  32   0 2026-09-17 20:06:28
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1 19       699176       723148        75128     28079040    0    4 428916 400932 100166 19490   1   2  59  38   0 2026-09-17 20:06:29
19  0       699176       898684        74944     27901972    0    0 979484 176920 87263 22923   2   2  60  36   0 2026-09-17 20:06:30
 2 17       699176       872028        74756     27926432    0    8 1043776 153332 130269 23148   3   2  54  41   0 2026-09-17 20:06:31
 1 18       699176       907180        74576     27894292    0    4 835528 253580 156748 22259   3   2  63  32   0 2026-09-17 20:06:32
 2 19       699176       768136        74444     28029588    0    4 976220 138124 72307 22209   2   2  58  38   0 2026-09-17 20:06:33
 5 14       699176       820064        74276     27976128    4    0 967288 142704 16459 22437   2   2  55  42   0 2026-09-17 20:06:34
 2 17       699176       791692        74044     28009320    0    0 940088 155896 131502 22372   3   4  53  41   0 2026-09-17 20:06:35
 1 18       699176       847980        73768     27949660    0    4 653664 258064 114890 20799   2   3  58  37   0 2026-09-17 20:06:36
 0 19       699176       863948        73532     27938536    0    0 465340 421944 120826 19587   1   3  60  36   0 2026-09-17 20:06:37
 2 18       699176       787428        73436     28011652    0    0 869756 145920 21994 21756   2   2  57  39   0 2026-09-17 20:06:38
 2 18       699176       784492        73360     28018708    0    0 963400 152352 119397 22450   3   2  57  38   0 2026-09-17 20:06:39
 4 17       699176       788108        73276     28015104    0    0 1151480 108368 65452 23558   2   2  57  39   0 2026-09-17 20:06:40
 8 20       699176       722900        73172     28083752    0    0 793476 230952 152236 21880   3   3  62  32   0 2026-09-17 20:06:41
 2 16       699176       872120        72968     27940032    0    8 547200 299048 85933 21367   1   3  59  36   0 2026-09-17 20:06:42
 2 17       699176       824304        72796     27989172    0    0 438020 431456 86323 19587   1   2  60  37   0 2026-09-17 20:06:43
 1 18       699176       807320        72608     28006056    0    0 448128 428032 164642 19765   2   3  58  37   0 2026-09-17 20:06:44
 2 18       699176       807380        72460     28006040    0    0 1021436 128480 72192 22779   2   2  58  38   0 2026-09-17 20:06:45
 5 14       699176       765136        72376     28045964    0    0 932340 152876 191010 23114   4   2  55  39   0 2026-09-17 20:06:46
 1 19       699176       766776        72264     28050172    0    0 789728 209992 121069 21596   2   2  61  34   0 2026-09-17 20:06:47
 2 19       699176       753988        72104     28059620    0    0 900660 144228 70011 22209   2   2  61  34   0 2026-09-17 20:06:48
 0 19       699176       786076        71964     28025992    0    0 638996 299008 26779 20716   1   3  55  40   0 2026-09-17 20:06:49
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 0 19       699176       796548        71920     28013292    0    0 438100 315700 88576 19346   1   2  59  38   0 2026-09-17 20:06:50
 0 19       699176       778216        71844     28032384    0    0 389476 456340 152300 19090   1   2  59  38   0 2026-09-17 20:06:51
 1  1       699176       881132        71784     27927132    0    4 761636 231556 150727 22007   3   2  61  34   0 2026-09-17 20:06:52
 1 18       699176       881960        71564     27929404    0    0 943652 123504 30682 22242   2   2  58  38   0 2026-09-17 20:06:53
 1 18       699176       819024        71392     27991508    0    8 1022864 127028 71868 22664   2   2  57  38   0 2026-09-17 20:06:54
 2 18       699176       791596        71132     28018420    0   20 959872 142924 142684 22607   3   3  55  39   0 2026-09-17 20:06:55
 1 19       699176       791944        70940     28014488    0    8 624120 306092 100830 20308   1   3  58  38   0 2026-09-17 20:06:56
 0 19       699176       867764        70836     27944344    0    0 356320 417904 148914 18953   2   2  64  32   0 2026-09-17 20:06:57
 0 19       699176       859320        70720     27950136    0    0 518492 342840 113869 20098   1   3  60  36   0 2026-09-17 20:06:58
