timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/17 20:05:05.574, 0 %, 0 %, 18 MiB, 16384 MiB, 8.08 W, 52
2026/09/17 20:05:06.584, 0 %, 0 %, 18 MiB, 16384 MiB, 7.78 W, 52
2026/09/17 20:05:07.590, 0 %, 0 %, 18 MiB, 16384 MiB, 7.76 W, 51
2026/09/17 20:05:08.596, 0 %, 0 %, 18 MiB, 16384 MiB, 7.65 W, 51
2026/09/17 20:05:09.602, 0 %, 0 %, 18 MiB, 16384 MiB, 7.77 W, 51
2026/09/17 20:05:10.609, 0 %, 0 %, 18 MiB, 16384 MiB, 7.55 W, 51
2026/09/17 20:05:11.615, 0 %, 0 %, 18 MiB, 16384 MiB, 7.44 W, 51
2026/09/17 20:05:12.621, 0 %, 0 %, 18 MiB, 16384 MiB, 7.40 W, 51
2026/09/17 20:05:13.627, 0 %, 0 %, 18 MiB, 16384 MiB, 7.44 W, 51
2026/09/17 20:05:14.633, 0 %, 0 %, 18 MiB, 16384 MiB, 7.39 W, 51
2026/09/17 20:05:15.638, 0 %, 0 %, 18 MiB, 16384 MiB, 7.29 W, 51
2026/09/17 20:05:16.644, 0 %, 0 %, 18 MiB, 16384 MiB, 7.41 W, 50
2026/09/17 20:05:17.650, 2 %, 0 %, 134 MiB, 16384 MiB, 45.15 W, 52
2026/09/17 20:05:18.653, 1 %, 0 %, 238 MiB, 16384 MiB, 44.70 W, 52
2026/09/17 20:05:19.655, 12 %, 0 %, 4364 MiB, 16384 MiB, 45.53 W, 53
2026/09/17 20:05:20.657, 14 %, 1 %, 4372 MiB, 16384 MiB, 44.75 W, 53
2026/09/17 20:05:21.660, 37 %, 2 %, 4378 MiB, 16384 MiB, 58.92 W, 54
2026/09/17 20:05:22.662, 45 %, 2 %, 4386 MiB, 16384 MiB, 57.88 W, 54
2026/09/17 20:05:23.664, 30 %, 1 %, 4394 MiB, 16384 MiB, 57.55 W, 54
2026/09/17 20:05:24.666, 25 %, 1 %, 4402 MiB, 16384 MiB, 57.27 W, 54
2026/09/17 20:05:25.668, 12 %, 0 %, 4410 MiB, 16384 MiB, 57.55 W, 54
2026/09/17 20:05:26.670, 37 %, 2 %, 4416 MiB, 16384 MiB, 57.85 W, 54
2026/09/17 20:05:27.672, 56 %, 2 %, 4424 MiB, 16384 MiB, 56.86 W, 54
2026/09/17 20:05:28.675, 30 %, 1 %, 4432 MiB, 16384 MiB, 58.62 W, 54
2026/09/17 20:05:29.677, 16 %, 1 %, 4438 MiB, 16384 MiB, 58.05 W, 54
2026/09/17 20:05:30.679, 38 %, 2 %, 4446 MiB, 16384 MiB, 57.58 W, 54
2026/09/17 20:05:31.681, 25 %, 1 %, 4454 MiB, 16384 MiB, 56.97 W, 55
2026/09/17 20:05:32.683, 19 %, 1 %, 4462 MiB, 16384 MiB, 58.52 W, 55
2026/09/17 20:05:33.691, 27 %, 1 %, 4468 MiB, 16384 MiB, 58.34 W, 55
2026/09/17 20:05:34.693, 49 %, 2 %, 4476 MiB, 16384 MiB, 57.79 W, 55
2026/09/17 20:05:35.695, 25 %, 1 %, 4484 MiB, 16384 MiB, 57.14 W, 55
2026/09/17 20:05:36.697, 12 %, 0 %, 4490 MiB, 16384 MiB, 58.73 W, 55
2026/09/17 20:05:37.702, 37 %, 2 %, 4498 MiB, 16384 MiB, 58.32 W, 55
2026/09/17 20:05:38.704, 36 %, 1 %, 4508 MiB, 16384 MiB, 47.00 W, 54
2026/09/17 20:05:39.707, 20 %, 1 %, 4514 MiB, 16384 MiB, 60.31 W, 55
