round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.1038,0,0,0,0,7,146800640
1,1,financial_qa,0,1963,2.658,16,0,0,0,39,817889280
1,2,legal_contract_qa,0,1964,3.2513,16,0,0,0,30,629145600
1,3,meeting_summ,0,1938,2.9681,16,0,0,0,30,629145600
1,4,multidoc_qa,0,1952,2.4001,16,0,0,0,30,629145600
1,5,narrative_qa,0,1935,1.8252,16,0,0,0,30,629145600
1,6,natural_question,0,1940,2.062,16,0,0,0,30,629145600
1,7,paper_assistant,0,1934,2.12,16,0,0,0,30,629145600
1,8,quality,0,1988,2.8715,16,0,0,0,30,629145600
1,9,review_summ,0,1940,2.2719,16,0,0,0,31,650117120
1,10,sci_fi,0,1961,3.3536,16,0,0,0,30,629145600
1,11,scientific_qa,0,1934,3.5152,16,0,0,0,30,629145600
1,12,topic_retrieval_longchat,0,1945,3.7723,16,0,0,0,30,629145600
1,13,tpo,0,1994,3.7564,16,0,0,0,30,629145600
1,14,coursera,0,1986,3.9936,16,0,0,0,31,650117120
1,15,financial_qa,0,1969,4.1684,16,0,0,0,31,650117120
1,16,legal_contract_qa,0,1961,3.8041,16,0,0,0,30,629145600
1,17,meeting_summ,0,1939,4.1437,16,0,0,0,30,629145600
1,18,multidoc_qa,0,1936,3.9679,16,0,0,0,30,629145600
1,19,narrative_qa,0,1939,4.2734,16,0,0,0,30,629145600
1,20,natural_question,0,1939,4.2118,16,0,0,0,30,629145600
1,21,paper_assistant,0,1934,4.153,16,0,0,0,30,629145600
1,22,quality,0,2032,4.374,16,0,0,0,30,629145600
1,23,review_summ,0,1942,4.374,16,0,0,0,31,650117120
1,24,sci_fi,0,1968,4.3224,16,0,0,0,30,629145600
1,25,scientific_qa,0,1933,4.4609,16,0,0,0,29,608174080
1,26,topic_retrieval_longchat,0,1945,4.4237,16,0,0,0,31,650117120
1,27,tpo,0,1980,4.6686,16,0,0,0,30,629145600
2,9,review_summ,1,1945,4.0837,1920,1904,30,623902720,14,293601280
2,25,scientific_qa,1,1935,0.1035,1920,0,0,0,0,0
2,20,natural_question,1,1934,0.0523,1920,0,0,0,0,0
2,1,financial_qa,1,1966,0.7367,1920,1904,30,623902720,0,0
2,10,sci_fi,1,1966,0.7105,1920,1904,30,623902720,0,0
2,6,natural_question,1,1936,0.67,1920,1904,30,623902720,0,0
2,5,narrative_qa,1,1937,0.6109,1920,1904,30,623902720,0,0
2,12,topic_retrieval_longchat,1,1945,0.7172,1920,1888,30,618659840,0,0
2,3,meeting_summ,1,1937,0.3196,1920,1904,30,623902720,0,0
2,27,tpo,1,1990,0.404,1920,1520,24,498073600,1,20971520
2,4,multidoc_qa,1,1953,0.6259,1920,1904,30,623902720,0,0
2,16,legal_contract_qa,1,1981,0.7087,1920,1904,30,623902720,0,0
2,13,tpo,1,2008,0.4962,1920,1904,30,623902720,1,20971520
2,21,paper_assistant,1,2032,0.611,1920,1904,30,623902720,1,20971520
2,7,paper_assistant,1,2032,0.5051,1920,1904,30,623902720,1,20971520
2,15,financial_qa,1,1983,0.5541,1920,1904,30,623902720,0,0
2,14,coursera,1,1984,0.4155,1920,1904,30,623902720,1,20971520
2,22,quality,1,2032,0.8255,1920,1904,30,623902720,1,20971520
2,24,sci_fi,1,1969,0.8576,1920,1904,30,623902720,0,0
2,17,meeting_summ,1,1934,0.4018,1920,1904,30,623902720,0,0
2,2,legal_contract_qa,1,1976,0.4095,1920,1904,30,623902720,0,0
2,18,multidoc_qa,1,1952,0.8241,1920,1904,30,623902720,0,0
2,0,coursera,1,1974,0.8752,1920,1904,30,623902720,0,0
2,11,scientific_qa,2,1944,0.778,1920,1904,30,623902720,0,0
2,23,review_summ,1,1941,0.7194,1920,1904,30,623902720,0,0
2,19,narrative_qa,1,1939,0.7321,1920,1904,30,623902720,0,0
2,8,quality,1,1952,0.3691,1920,1904,30,623902720,0,0
2,26,topic_retrieval_longchat,1,1945,0.3785,1920,1904,30,623902720,0,0
