round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.4348,0,0,0,0,16,335544320
1,1,financial_qa,0,1963,2.3613,16,0,0,0,30,629145600
1,2,legal_contract_qa,0,1964,3.137,16,0,0,0,30,629145600
1,3,meeting_summ,0,1938,2.0807,16,0,0,0,30,629145600
1,4,multidoc_qa,0,1952,2.7829,16,0,0,0,30,629145600
1,5,narrative_qa,0,1935,1.3495,16,0,0,0,30,629145600
1,6,natural_question,0,1940,2.4035,16,0,0,0,30,629145600
1,7,paper_assistant,0,1934,1.327,16,0,0,0,30,629145600
1,8,quality,0,1988,2.0763,16,0,0,0,30,629145600
1,9,review_summ,0,1940,3.0117,16,0,0,0,31,650117120
1,10,sci_fi,0,1961,3.4594,16,0,0,0,30,629145600
1,11,scientific_qa,0,1934,3.6164,16,0,0,0,30,629145600
1,12,topic_retrieval_longchat,0,1945,3.141,16,0,0,0,30,629145600
1,13,tpo,0,1994,3.34,16,0,0,0,30,629145600
1,14,coursera,0,1986,3.878,16,0,0,0,31,650117120
1,15,financial_qa,0,1969,3.9062,16,0,0,0,31,650117120
1,16,legal_contract_qa,0,1961,3.4181,16,0,0,0,30,629145600
1,17,meeting_summ,0,1939,3.8184,16,0,0,0,30,629145600
1,18,multidoc_qa,0,1936,3.5526,16,0,0,0,30,629145600
1,19,narrative_qa,0,1939,2.5833,16,0,0,0,30,629145600
1,20,natural_question,0,1939,3.3642,16,0,0,0,30,629145600
1,21,paper_assistant,0,1934,3.4655,16,0,0,0,30,629145600
1,22,quality,0,2032,3.7028,16,0,0,0,30,629145600
1,23,review_summ,0,1942,3.8841,16,0,0,0,31,650117120
1,24,sci_fi,0,1968,3.1773,16,0,0,0,30,629145600
1,25,scientific_qa,0,1933,3.5848,16,0,0,0,30,629145600
1,26,topic_retrieval_longchat,0,1945,3.7693,16,0,0,0,30,629145600
1,27,tpo,0,1980,3.8635,16,0,0,0,30,629145600
1,28,coursera,0,1980,3.8504,16,0,0,0,30,629145600
1,29,financial_qa,0,1974,3.782,16,0,0,0,29,608174080
1,30,legal_contract_qa,0,1961,3.6866,16,0,0,0,31,650117120
1,31,meeting_summ,0,1933,3.9444,16,0,0,0,30,629145600
1,32,multidoc_qa,0,1938,3.5877,16,0,0,0,30,629145600
1,33,narrative_qa,0,1942,3.7182,16,0,0,0,30,629145600
1,34,natural_question,0,1940,3.7428,16,0,0,0,30,629145600
1,35,paper_assistant,0,1934,3.4953,16,0,0,0,30,629145600
1,36,quality,0,2001,3.4768,16,0,0,0,30,629145600
1,37,review_summ,0,1943,3.6217,16,0,0,0,31,650117120
1,38,sci_fi,0,1954,3.8021,16,0,0,0,30,629145600
1,39,scientific_qa,0,1931,3.7903,16,0,0,0,30,629145600
1,40,topic_retrieval_longchat,0,1945,3.8611,16,0,0,0,30,629145600
1,41,tpo,0,1980,2.819,16,0,0,0,30,629145600
1,42,coursera,0,1964,3.5335,16,0,0,0,30,629145600
1,43,financial_qa,0,1970,3.8896,16,0,0,0,30,629145600
1,44,legal_contract_qa,0,1964,3.8267,16,0,0,0,30,629145600
1,45,meeting_summ,0,1942,3.7957,16,0,0,0,30,629145600
1,46,multidoc_qa,0,1935,3.9036,16,0,0,0,30,629145600
1,47,narrative_qa,0,1932,3.62,16,0,0,0,30,629145600
1,48,natural_question,0,1941,3.7534,16,0,0,0,30,629145600
1,49,paper_assistant,0,1934,3.6915,16,0,0,0,30,629145600
1,50,quality,0,2032,3.9149,16,0,0,0,30,629145600
1,51,review_summ,0,1942,3.5541,16,0,0,0,31,650117120
1,52,sci_fi,0,1956,3.9084,16,0,0,0,30,629145600
1,53,scientific_qa,0,1935,3.8442,16,0,0,0,30,629145600
1,54,topic_retrieval_longchat,0,1945,3.9685,16,0,0,0,30,629145600
1,55,tpo,0,2009,3.8487,16,0,0,0,30,629145600
1,56,coursera,0,2011,4.1187,16,0,0,0,31,650117120
1,57,financial_qa,0,1971,3.7195,16,0,0,0,31,650117120
1,58,legal_contract_qa,0,1961,3.9616,16,0,0,0,30,629145600
1,59,meeting_summ,0,1942,3.7015,16,0,0,0,30,629145600
1,60,multidoc_qa,0,1935,3.2847,16,0,0,0,30,629145600
1,61,narrative_qa,0,1937,3.457,16,0,0,0,30,629145600
1,62,natural_question,0,1934,3.4825,16,0,0,0,30,629145600
1,63,paper_assistant,0,1934,3.3563,16,0,0,0,30,629145600
2,14,coursera,1,1984,3.5014,1920,1904,30,623902720,15,314572800
2,8,quality,1,1952,0.9997,1920,1904,30,623902720,0,0
2,3,meeting_summ,1,1937,0.9464,1920,1904,30,623902720,0,0
2,48,natural_question,1,1941,1.0109,1920,1904,30,623902720,0,0
2,18,multidoc_qa,1,1952,1.0267,1920,1904,30,623902720,0,0
2,26,topic_retrieval_longchat,1,1945,1.1287,1920,1904,30,623902720,0,0
2,41,tpo,1,1987,1.209,1920,1904,30,623902720,1,20971520
2,63,paper_assistant,1,2032,0.1581,1920,0,0,0,1,20971520
2,56,coursera,1,2007,1.1637,1920,1904,30,623902720,1,20971520
2,17,meeting_summ,1,1934,0.8238,1920,1904,30,623902720,0,0
2,0,coursera,1,1974,0.7118,1920,1904,30,623902720,0,0
2,16,legal_contract_qa,1,1981,0.7394,1920,1904,30,623902720,0,0
2,55,tpo,1,1989,0.8196,1920,1904,30,623902720,1,20971520
2,51,review_summ,1,1948,0.8829,1920,1904,30,623902720,0,0
2,11,scientific_qa,2,1944,0.6265,1920,1904,30,623902720,0,0
2,31,meeting_summ,1,1932,0.6357,1920,1904,30,623902720,0,0
2,27,tpo,1,1990,0.707,1920,1904,30,623902720,1,20971520
