timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/17 16:26:05.777, 0 %, 0 %, 18 MiB, 16384 MiB, 7.20 W, 33
2026/09/17 16:26:06.789, 0 %, 0 %, 18 MiB, 16384 MiB, 7.22 W, 33
2026/09/17 16:26:07.794, 0 %, 0 %, 18 MiB, 16384 MiB, 7.23 W, 33
2026/09/17 16:26:08.800, 0 %, 0 %, 18 MiB, 16384 MiB, 7.39 W, 33
2026/09/17 16:26:09.805, 0 %, 0 %, 18 MiB, 16384 MiB, 8.92 W, 33
2026/09/17 16:26:10.811, 0 %, 0 %, 18 MiB, 16384 MiB, 9.05 W, 33
2026/09/17 16:26:11.816, 0 %, 0 %, 18 MiB, 16384 MiB, 7.29 W, 33
2026/09/17 16:26:12.821, 0 %, 0 %, 18 MiB, 16384 MiB, 7.05 W, 33
2026/09/17 16:26:13.827, 0 %, 0 %, 18 MiB, 16384 MiB, 7.14 W, 33
2026/09/17 16:26:14.833, 0 %, 0 %, 18 MiB, 16384 MiB, 7.23 W, 33
2026/09/17 16:26:15.838, 0 %, 0 %, 18 MiB, 16384 MiB, 7.13 W, 33
2026/09/17 16:26:16.844, 0 %, 0 %, 18 MiB, 16384 MiB, 7.36 W, 33
2026/09/17 16:26:17.849, 0 %, 0 %, 134 MiB, 16384 MiB, 39.02 W, 35
2026/09/17 16:26:18.852, 4 %, 0 %, 238 MiB, 16384 MiB, 38.96 W, 36
2026/09/17 16:26:19.854, 34 %, 1 %, 4368 MiB, 16384 MiB, 40.01 W, 36
2026/09/17 16:26:20.858, 30 %, 1 %, 4376 MiB, 16384 MiB, 53.53 W, 37
2026/09/17 16:26:21.860, 18 %, 1 %, 4384 MiB, 16384 MiB, 52.97 W, 37
2026/09/17 16:26:22.862, 37 %, 2 %, 4390 MiB, 16384 MiB, 53.67 W, 38
2026/09/17 16:26:23.866, 30 %, 1 %, 4398 MiB, 16384 MiB, 52.50 W, 38
2026/09/17 16:26:24.870, 12 %, 0 %, 4406 MiB, 16384 MiB, 49.21 W, 38
2026/09/17 16:26:25.873, 37 %, 2 %, 4414 MiB, 16384 MiB, 54.05 W, 38
2026/09/17 16:26:26.876, 30 %, 1 %, 4422 MiB, 16384 MiB, 52.66 W, 38
2026/09/17 16:26:27.880, 12 %, 0 %, 4430 MiB, 16384 MiB, 51.11 W, 38
2026/09/17 16:26:28.883, 37 %, 2 %, 4436 MiB, 16384 MiB, 54.91 W, 39
2026/09/17 16:26:29.886, 31 %, 1 %, 4444 MiB, 16384 MiB, 46.36 W, 38
2026/09/17 16:26:30.890, 12 %, 0 %, 4452 MiB, 16384 MiB, 49.44 W, 39
2026/09/17 16:26:31.893, 37 %, 2 %, 4460 MiB, 16384 MiB, 54.23 W, 39
2026/09/17 16:26:32.896, 30 %, 1 %, 4468 MiB, 16384 MiB, 53.21 W, 39
2026/09/17 16:26:33.900, 11 %, 0 %, 4476 MiB, 16384 MiB, 48.81 W, 39
2026/09/17 16:26:34.903, 37 %, 2 %, 4482 MiB, 16384 MiB, 54.00 W, 39
2026/09/17 16:26:35.906, 30 %, 1 %, 4490 MiB, 16384 MiB, 53.03 W, 39
2026/09/17 16:26:36.908, 16 %, 1 %, 4498 MiB, 16384 MiB, 41.09 W, 39
2026/09/17 16:26:37.910, 45 %, 2 %, 4506 MiB, 16384 MiB, 53.90 W, 40
2026/09/17 16:26:38.912, 30 %, 1 %, 4514 MiB, 16384 MiB, 53.39 W, 40
2026/09/17 16:26:39.914, 20 %, 1 %, 4520 MiB, 16384 MiB, 43.25 W, 39
2026/09/17 16:26:40.916, 45 %, 2 %, 4528 MiB, 16384 MiB, 55.18 W, 40
2026/09/17 16:26:41.918, 30 %, 1 %, 4536 MiB, 16384 MiB, 53.29 W, 40
2026/09/17 16:26:42.921, 18 %, 1 %, 4544 MiB, 16384 MiB, 42.67 W, 40
2026/09/17 16:26:43.923, 0 %, 0 %, 4544 MiB, 16384 MiB, 47.56 W, 40
2026/09/17 16:26:44.925, 0 %, 0 %, 6920 MiB, 16384 MiB, 39.66 W, 40
2026/09/17 16:26:45.927, 0 %, 0 %, 6920 MiB, 16384 MiB, 39.78 W, 40
2026/09/17 16:26:46.929, 0 %, 0 %, 6920 MiB, 16384 MiB, 39.80 W, 40
2026/09/17 16:26:47.932, 4 %, 0 %, 6920 MiB, 16384 MiB, 53.24 W, 40
2026/09/17 16:26:48.934, 0 %, 0 %, 6920 MiB, 16384 MiB, 54.47 W, 41
2026/09/17 16:26:49.936, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.82 W, 40
2026/09/17 16:26:50.938, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.01 W, 40
2026/09/17 16:26:51.940, 0 %, 0 %, 6920 MiB, 16384 MiB, 39.83 W, 40
2026/09/17 16:26:52.942, 0 %, 0 %, 6920 MiB, 16384 MiB, 39.98 W, 40
2026/09/17 16:26:53.944, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.31 W, 40
2026/09/17 16:26:54.947, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.18 W, 40
2026/09/17 16:26:55.950, 0 %, 0 %, 6920 MiB, 16384 MiB, 39.96 W, 40
2026/09/17 16:26:56.952, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.06 W, 40
2026/09/17 16:26:57.955, 0 %, 0 %, 6920 MiB, 16384 MiB, 39.91 W, 40
2026/09/17 16:26:58.958, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.74 W, 40
2026/09/17 16:26:59.961, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.84 W, 41
2026/09/17 16:27:00.964, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.41 W, 41
2026/09/17 16:27:01.967, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.03 W, 41
2026/09/17 16:27:02.970, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.27 W, 41
2026/09/17 16:27:03.973, 0 %, 0 %, 6920 MiB, 16384 MiB, 40.39 W, 41
2026/09/17 16:27:04.975, 0 %, 0 %, 6920 MiB, 16384 MiB, 30.11 W, 40
2026/09/17 16:27:05.982, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.29 W, 39
2026/09/17 16:27:06.988, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.97 W, 39
2026/09/17 16:27:07.994, 0 %, 0 %, 6920 MiB, 16384 MiB, 9.11 W, 39
2026/09/17 16:27:09.000, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.32 W, 39
2026/09/17 16:27:10.006, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.23 W, 38
2026/09/17 16:27:11.011, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.29 W, 38
2026/09/17 16:27:12.017, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.14 W, 38
2026/09/17 16:27:13.023, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.19 W, 38
2026/09/17 16:27:14.029, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.96 W, 38
2026/09/17 16:27:15.035, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.61 W, 38
2026/09/17 16:27:16.040, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.74 W, 38
2026/09/17 16:27:17.046, 0 %, 0 %, 6920 MiB, 16384 MiB, 8.68 W, 38
2026/09/17 16:27:18.052, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.09 W, 37
2026/09/17 16:27:19.064, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.05 W, 37
2026/09/17 16:27:20.070, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.15 W, 37
2026/09/17 16:27:21.075, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.17 W, 37
2026/09/17 16:27:22.081, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.13 W, 37
2026/09/17 16:27:23.087, 1 %, 0 %, 6920 MiB, 16384 MiB, 7.04 W, 37
2026/09/17 16:27:24.093, 0 %, 0 %, 6920 MiB, 16384 MiB, 9.05 W, 37
2026/09/17 16:27:25.099, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.85 W, 37
2026/09/17 16:27:26.104, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.60 W, 37
2026/09/17 16:27:27.110, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.60 W, 37
2026/09/17 16:27:28.116, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.62 W, 37
2026/09/17 16:27:29.122, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.49 W, 37
2026/09/17 16:27:30.127, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.40 W, 37
2026/09/17 16:27:31.134, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.84 W, 37
2026/09/17 16:27:32.140, 0 %, 0 %, 6920 MiB, 16384 MiB, 9.31 W, 37
2026/09/17 16:27:33.145, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.54 W, 37
2026/09/17 16:27:34.151, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.57 W, 37
2026/09/17 16:27:35.157, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.50 W, 37
2026/09/17 16:27:36.163, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.56 W, 37
2026/09/17 16:27:37.169, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.58 W, 37
2026/09/17 16:27:38.175, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.47 W, 37
2026/09/17 16:27:39.181, 0 %, 0 %, 6920 MiB, 16384 MiB, 9.36 W, 36
2026/09/17 16:27:40.186, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.44 W, 37
2026/09/17 16:27:41.192, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.62 W, 36
2026/09/17 16:27:42.201, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.25 W, 36
2026/09/17 16:27:43.207, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.37 W, 36
2026/09/17 16:27:44.213, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.41 W, 36
2026/09/17 16:27:45.219, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.18 W, 36
2026/09/17 16:27:46.225, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.93 W, 36
2026/09/17 16:27:47.231, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.79 W, 36
2026/09/17 16:27:48.236, 0 %, 0 %, 6920 MiB, 16384 MiB, 8.73 W, 36
2026/09/17 16:27:49.242, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.63 W, 36
2026/09/17 16:27:50.252, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.80 W, 36
2026/09/17 16:27:51.258, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.70 W, 36
2026/09/17 16:27:52.264, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.73 W, 36
2026/09/17 16:27:53.269, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.84 W, 36
2026/09/17 16:27:54.275, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.02 W, 36
2026/09/17 16:27:55.281, 0 %, 0 %, 6920 MiB, 16384 MiB, 8.91 W, 36
2026/09/17 16:27:56.287, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.37 W, 36
2026/09/17 16:27:57.292, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.17 W, 36
2026/09/17 16:27:58.298, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.12 W, 36
2026/09/17 16:27:59.304, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.90 W, 36
2026/09/17 16:28:00.309, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.94 W, 36
2026/09/17 16:28:01.315, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.27 W, 36
2026/09/17 16:28:02.320, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.38 W, 36
2026/09/17 16:28:03.326, 0 %, 0 %, 6920 MiB, 16384 MiB, 9.03 W, 36
2026/09/17 16:28:04.331, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.49 W, 36
2026/09/17 16:28:05.337, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.50 W, 36
2026/09/17 16:28:06.343, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.42 W, 36
2026/09/17 16:28:07.348, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.51 W, 36
2026/09/17 16:28:08.354, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.48 W, 36
2026/09/17 16:28:09.360, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.59 W, 36
2026/09/17 16:28:10.366, 0 %, 0 %, 6920 MiB, 16384 MiB, 9.20 W, 36
2026/09/17 16:28:11.371, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.54 W, 36
2026/09/17 16:28:12.377, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.30 W, 36
2026/09/17 16:28:13.386, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.41 W, 36
2026/09/17 16:28:14.392, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.45 W, 36
2026/09/17 16:28:15.397, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.71 W, 36
2026/09/17 16:28:16.403, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.43 W, 36
2026/09/17 16:28:17.409, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.60 W, 36
2026/09/17 16:28:18.415, 0 %, 0 %, 6920 MiB, 16384 MiB, 9.43 W, 36
2026/09/17 16:28:19.420, 0 %, 0 %, 6920 MiB, 16384 MiB, 7.64 W, 36
2026/09/17 16:28:20.426, 1 %, 0 %, 6920 MiB, 16384 MiB, 8.92 W, 36
2026/09/17 16:28:21.431, 0 %, 0 %, 6920 MiB, 16384 MiB, 6.81 W, 36
