round,doc,subtask,q,prompt_tokens,ttft_s,cached,matched,ssd_read_ios,ssd_read_b,write_ios,write_b
1,0,coursera,0,1971,1.109,0,0,0,0,0,0
1,1,financial_qa,0,1963,1.1121,16,0,0,0,0,0
1,2,legal_contract_qa,0,1964,1.0944,16,0,0,0,0,0
1,3,meeting_summ,0,1938,1.111,16,0,0,0,0,0
1,4,multidoc_qa,0,1952,1.1172,16,0,0,0,0,0
1,5,narrative_qa,0,1935,1.051,16,0,0,0,0,0
1,6,natural_question,0,1940,1.0996,16,0,0,0,0,0
1,7,paper_assistant,0,1934,1.0539,16,0,0,0,0,0
1,8,quality,0,1988,1.1445,16,0,0,0,0,0
1,9,review_summ,0,1940,1.0802,16,0,0,0,0,0
1,10,sci_fi,0,1961,1.1274,16,0,0,0,0,0
1,11,scientific_qa,0,1934,1.086,16,0,0,0,0,0
1,12,topic_retrieval_longchat,0,1945,1.103,16,0,0,0,0,0
1,13,tpo,0,1994,1.1461,16,0,0,0,0,0
1,14,coursera,0,1986,1.1487,16,0,0,0,0,0
1,15,financial_qa,0,1969,1.1436,16,0,0,0,0,0
1,16,legal_contract_qa,0,1961,1.1261,16,0,0,0,0,0
1,17,meeting_summ,0,1939,1.1105,16,0,0,0,0,0
1,18,multidoc_qa,0,1936,1.0931,16,0,0,0,0,0
1,19,narrative_qa,0,1939,1.1105,16,0,0,0,0,0
1,20,natural_question,0,1939,1.0967,16,0,0,0,0,0
1,21,paper_assistant,0,1934,1.0922,16,0,0,0,0,0
1,22,quality,0,2032,1.1892,16,0,0,0,0,0
1,23,review_summ,0,1942,1.1154,16,0,0,0,0,0
1,24,sci_fi,0,1968,1.1338,16,0,0,0,0,0
1,25,scientific_qa,0,1933,1.0917,16,0,0,0,0,0
1,26,topic_retrieval_longchat,0,1945,1.1183,16,0,0,0,0,0
1,27,tpo,0,1980,1.1277,16,0,0,0,0,0
1,28,coursera,0,1980,1.1363,16,0,0,0,0,0
1,29,financial_qa,0,1974,1.1431,16,0,0,0,0,0
1,30,legal_contract_qa,0,1961,1.1269,16,0,0,0,0,0
1,31,meeting_summ,0,1933,1.0861,16,0,0,0,0,0
1,32,multidoc_qa,0,1938,1.114,16,0,0,0,0,0
1,33,narrative_qa,0,1942,1.1145,16,0,0,0,0,0
1,34,natural_question,0,1940,1.1014,16,0,0,0,0,0
1,35,paper_assistant,0,1934,1.0922,16,0,0,0,0,0
1,36,quality,0,2001,1.1581,16,0,0,0,0,0
1,37,review_summ,0,1943,1.101,16,0,0,0,0,0
1,38,sci_fi,0,1954,1.1279,16,0,0,0,0,0
1,39,scientific_qa,0,1931,1.0883,16,0,0,0,0,0
1,40,topic_retrieval_longchat,0,1945,1.113,16,0,0,0,0,0
1,41,tpo,0,1980,1.1276,16,0,0,0,0,0
1,42,coursera,0,1964,1.1143,16,0,0,0,0,0
1,43,financial_qa,0,1970,1.1508,16,0,0,0,0,0
