rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r0,1,0,coursera,0,1971,0.008,4.3693,5.4909,16,0,0
r2,1,2,legal_contract_qa,0,1964,0.009,4.3683,8.1099,24,16,0
r5,1,5,narrative_qa,0,1935,8.12,1.1482,2.2985,16,16,0
r4,1,4,multidoc_qa,0,1952,5.501,2.1585,6.7057,34,16,0
r6,1,6,natural_question,0,1940,10.421,1.1635,3.3328,16,16,0
r1,1,1,financial_qa,0,1963,0.008,4.3688,15.4308,66,16,0
r3,1,3,meeting_summ,0,1938,0.009,4.3678,16.7546,70,16,0
r8,1,8,quality,0,1988,13.756,1.2151,4.4255,16,16,0
r10,1,10,sci_fi,0,1961,16.766,1.1861,3.4316,16,16,0
r11,1,11,scientific_qa,0,1934,18.183,1.2505,7.7116,16,16,0
r12,1,12,topic_retrieval_longchat,0,1945,20.199,5.4678,9.6589,16,16,0
r13,1,13,tpo,0,1994,25.897,3.1878,6.4805,16,16,0
r14,1,14,coursera,0,1986,29.86,2.2848,6.3407,16,16,0
r16,1,16,legal_contract_qa,0,1961,36.202,2.6131,4.4187,24,16,0
r7,1,7,paper_assistant,0,1934,12.208,1.1576,33.1684,114,16,0
r9,1,9,review_summ,0,1940,15.44,1.1708,31.6431,108,16,0
r15,1,15,financial_qa,0,1969,32.379,3.0404,16.8106,79,16,0
r19,1,19,narrative_qa,0,1939,47.085,1.1712,3.3504,16,16,0
r18,1,18,multidoc_qa,0,1936,45.379,1.1573,12.5295,29,16,0
r17,1,17,meeting_summ,0,1939,40.622,3.3321,17.3467,50,16,0
r20,1,20,natural_question,0,1939,49.192,1.1688,11.5951,16,16,0
r22,1,22,quality,0,2032,57.91,1.2284,4.4517,16,16,0
r24,1,24,sci_fi,0,1968,60.789,1.185,6.8835,16,16,0
r25,1,25,scientific_qa,0,1933,62.363,4.6982,10.5186,22,16,0
r26,1,26,topic_retrieval_longchat,0,1945,67.674,4.3644,8.4216,16,16,0
r27,1,27,tpo,0,1980,72.884,3.0584,7.2581,16,16,0
r28,1,28,coursera,0,1980,76.097,3.1873,6.7162,16,16,0
r30,1,30,legal_contract_qa,0,1961,82.815,3.1521,4.3264,16,16,0
r29,1,29,financial_qa,0,1974,80.144,2.516,13.5332,48,16,0
r23,1,23,review_summ,0,1942,57.97,2.2757,36.88,106,16,0
r21,1,21,paper_assistant,0,1934,50.438,7.3199,45.6603,114,16,0
r32,1,32,multidoc_qa,0,1938,93.679,1.1713,4.3533,16,16,0
r33,1,33,narrative_qa,0,1942,94.851,1.1713,5.5444,16,16,0
r34,1,34,natural_question,0,1940,96.1,1.1699,11.1914,16,16,0
r31,1,31,meeting_summ,0,1933,87.143,4.4835,21.7778,54,16,0
r36,1,36,quality,0,2001,100.397,6.8171,10.2471,16,16,0
r38,1,38,sci_fi,0,1954,108.923,1.1836,7.9515,16,16,0
r40,1,40,topic_retrieval_longchat,0,1945,116.876,1.7681,2.9171,16,16,0
r39,1,39,scientific_qa,0,1931,110.647,5.771,14.626,35,16,0
r41,1,41,tpo,0,1980,119.795,4.7783,6.974,16,16,0
r42,1,42,coursera,0,1964,125.275,1.1843,4.3473,16,16,0
r43,1,43,financial_qa,0,1970,126.771,2.1495,8.8026,38,16,0
r37,1,37,review_summ,0,1943,107.293,1.3984,30.1631,105,16,0
r35,1,35,paper_assistant,0,1934,98.034,2.3616,40.7372,114,16,0
r46,1,46,multidoc_qa,0,1935,137.458,1.1581,3.3116,16,16,0
r47,1,47,narrative_qa,0,1932,138.773,1.1501,10.4067,16,16,0
r44,1,44,legal_contract_qa,0,1964,129.624,3.9032,20.8677,63,16,0
r48,1,48,natural_question,0,1941,140.772,8.2541,11.506,16,16,0
r50,1,50,quality,0,2032,150.493,1.2409,6.4639,16,16,0
r52,1,52,sci_fi,0,1956,156.959,3.3207,4.4778,16,16,0
r45,1,45,meeting_summ,0,1942,135.575,1.1715,31.0343,71,16,0
r53,1,53,scientific_qa,0,1935,161.439,5.1703,7.342,16,16,0
r54,1,54,topic_retrieval_longchat,0,1945,166.612,1.1706,4.9414,16,16,0
r55,1,55,tpo,0,2009,168.783,2.7703,9.2687,16,16,0
r56,1,56,coursera,0,2011,171.555,5.4746,7.6959,16,16,0
r58,1,58,legal_contract_qa,0,1961,179.252,2.8406,4.3309,20,16,0
r49,1,49,paper_assistant,0,1934,149.181,1.1575,40.1828,114,16,0
r51,1,51,review_summ,0,1942,152.28,4.2107,38.4784,106,16,0
r61,1,61,narrative_qa,0,1937,190.76,1.1734,2.3355,16,16,0
r60,1,60,multidoc_qa,0,1935,189.366,1.1601,9.8041,30,16,0
r57,1,57,financial_qa,0,1971,178.054,1.1976,22.4291,77,16,0
r62,1,62,natural_question,0,1934,193.097,5.5285,7.6318,16,16,0
r59,1,59,meeting_summ,0,1942,183.585,4.3597,19.8259,92,16,0
r64,2,14,coursera,1,1984,200.485,4.7894,5.5978,16,1920,0
r63,1,63,paper_assistant,0,1934,199.172,1.1572,6.9736,114,16,0
r65,2,8,quality,1,1952,200.731,5.2755,6.014,16,1920,0
r67,2,48,natural_question,1,1941,206.084,0.7882,1.9072,16,1920,0
r69,2,26,topic_retrieval_longchat,1,1945,206.746,0.9414,2.0471,16,1920,0
r66,2,3,meeting_summ,1,1937,203.411,2.5954,6.2505,55,1920,0
r68,2,18,multidoc_qa,1,1952,206.147,1.1461,3.6766,33,1920,0
r70,2,41,tpo,1,1987,207.994,0.6446,1.8859,16,1920,0
r71,2,63,paper_assistant,1,2032,208.795,0.2386,1.2434,16,1920,0
